AREA DEM REP OTH OVERVOTES UNDERVOTES BLANKVOTES TOT
CA-39 54504 175228 0 0 0 0 0
CA-40 66512 213999 24486 0 0 0 0
CA-41 101101 123187 9630 0 0 0 0
CA-42 69936 79713 0 0 0 0 0
CA-43 46361 298815 0 0 0 0 0
CO-1 107364 67804 4454 0 0 0 0
CO-2 153550 111868 6852 0 0 0 0
CO-3 105820 84292 2670 0 0 0 0
CO-4 76849 178221 5421 0 0 0 0
CO-5 62003 177319 5578 0 0 0 0
CT-1 137849 80816 29 0 0 0 0
CT-2 119176 104107 28 0 0 0 0
CT-3 103903 117024 2721 0 0 0 0
CT-4 74326 124285 14 0 0 0 0
CT-5 117316 115614 13 0 0 0 0
CT-6 142685 98331 1008 0 0 0 0
DE-1 81227 133842 1506 0 0 0 0
FL-1 119829 75939 0 0 0 0 0
FL-2 138252 57588 0 0 0 0 0
FL-3 104672 31208 0 0 0 0 0
FL-4 147775 76924 0 0 0 0 0
FL-5 140903 177603 0 0 0 0 0
FL-6 NA 1 0 0 0 0 0
FL-7 132529 52138 0 0 0 0 0
FL-8 151613 61820 5480 0 0 0 0
FL-9 139468 58734 0 0 0 0 0
FL-10 72646 272393 0 0 0 0 0
FL-11 201713 137520 0 0 0 0 0
FL-12 107164 128561 0 0 0 0 0
FL-13 127828 42830 0 0 0 0 0
FL-14 95820 32027 0 0 0 0 0
FL-15 132952 70433 0 0 0 0 0
GA-1 82145 NA 1 0 0 0 0
GA-2 92264 33107 1 0 0 0 0
GA-3 89040 NA 30 0 0 0 0
GA-4 117091 51546 13 0 0 0 0
GA-5 101646 35640 16 0 0 0 0
GA-6 66606 96071 8 0 0 0 0
GA-7 115892 54242 8 0 0 0 0
GA-8 91103 31033 2 0 0 0 0
GA-9 115576 54341 1 0 0 0 0
GA-10 102177 25194 7 0 0 0 0
HI-1 98256 19819 5106 0 0 0 0
HI-2 141477 NA 15903 0 0 0 0
ID-1 100697 116845 0 0 0 0 0
ID-2 81364 116196 0 0 0 0 0
IL-1 119562 5660 1 0 0 0 0
IL-2 129771 17428 103 0 0 0 0
IL-3 137283 61955 2 0 0 0 0
IL-4 71814 152377 1 0 0 0 0
IL-5 106142 27136 1 0 0 0 0
IL-6 60951 123593 6 0 0 0 0
IL-7 80056 14041 0 0 0 0 0
IL-8 98524 17845 4 0 0 0 0
IL-9 106543 39244 1 0 0 0 0
IL-10 89008 137707 18 0 0 0 0
IL-11 121166 52417 4 0 0 0 0
IL-12 64729 185080 9 0 0 0 0
IL-13 52000 131448 10 0 0 0 0
IL-14 61224 202583 21 0 0 0 0
IL-15 45721 150898 0 0 0 0 0
IL-16 64224 132905 18 0 0 0 0
IL-17 65305 125806 0 0 0 0 0
IL-18 76471 125561 11 0 0 0 0
IL-19 51753 142616 0 0 0 0 0
IL-20 96950 123427 0 0 0 0 0
IL-21 63476 132186 0 0 0 0 0
IL-22 66065 146014 0 0 0 0 0
IL-23 107786 59644 0 0 0 0 0
IL-24 112134 110176 5986 0 0 0 0
IN-1 112016 43537 0 0 0 0 0
IN-2 122326 103957 0 0 0 0 0
IN-3 85136 103972 0 0 0 0 0
IN-4 77542 120055 745 0 0 0 0
IN-5 80378 129474 0 0 0 0 0
IN-6 99089 98302 0 0 0 0 0
IN-7 69051 137604 1609 0 0 0 0
IN-8 97059 119415 0 0 0 0 0
IN-9 136574 75601 0 0 0 0 0
IN-10 103083 90051 0 0 0 0 0
IN-11 105468 78743 0 0 0 0 0
IA-1 72602 133349 2160 0 0 0 0
IA-2 93175 111587 1872 0 0 0 0
IA-3 101735 107869 341 0 0 0 0
IA-4 117896 100335 389 0 0 0 0
IA-5 127895 84472 0 0 0 0 0
IA-6 129460 71866 0 0 0 0 0
KS-1 73586 121545 0 0 0 0 0
KS-2 78859 92107 11 0 0 0 0
KS-3 82414 109294 5338 0 0 0 0
KS-4 124014 55899 0 0 0 0 0
KS-5 45676 141029 3342 0 0 0 0
KY-1 118565 NA 0 0 0 0 0
KY-2 99670 52110 0 0 0 0 0
KY-3 85873 46681 2170 0 0 0 0
KY-4 62138 126049 0 0 0 0 0
KY-5 54027 112093 0 0 0 0 0
KY-6 72473 105376 1202 0 0 0 0
KY-7 117665 NA 0 0 0 0 0
LA-1 8277 81777 2501 0 0 0 0
LA-2 45091 25521 0 0 0 0 0
LA-3 80455 NA 0 0 0 0 0
LA-4 103625 NA 0 0 0 0 0
LA-5 93519 NA 0 0 0 0 0
LA-6 12149 118540 0 0 0 0 0
LA-7 1 NA 0 0 0 0 0
LA-8 75433 27816 0 0 0 0 0
ME-1 86819 188667 5 0 0 0 0
ME-2 51026 186406 16 0 0 0 0
MD-1 97743 91143 0 0 0 0 0
MD-2 121017 89961 0 0 0 0 0
MD-3 102293 32074 0 0 0 0 0
MD-4 47375 120985 0 0 0 0 0
MD-5 106035 25693 0 0 0 0 0
MD-6 146101 62913 0 0 0 0 0
MD-7 97104 12650 0 0 0 0 0
MD-8 148301 101659 0 0 0 0 0
MA-1 52457 156514 20 0 0 0 0
MA-2 120711 38672 20282 0 0 0 0
MA-3 141560 54213 10 0 0 0 0
MA-4 103466 95898 12 0 0 0 0
MA-5 136758 70547 16 0 0 0 0
MA-6 111393 103192 4672 0 0 0 0
MA-7 155759 NA 24 0 0 0 0
MA-8 128689 35477 17 0 0 0 0
MA-9 104010 NA 36 0 0 0 0
MA-10 85629 131794 10 0 0 0 0
MA-11 137066 NA 56 0 0 0 0
MA-12 195791 71620 10 0 0 0 0
MI-1 123286 6244 700 0 0 0 0
MI-2 83550 115562 2689 0 0 0 0
MI-3 113080 102591 1743 0 0 0 0
MI-4 47777 148950 2565 0 0 0 0
MI-5 101737 118061 2360 0 0 0 0
MI-6 108548 111272 6 0 0 0 0
MI-7 147280 NA 11523 0 0 0 0
MI-8 124155 77009 3237 0 0 0 0
MI-9 NA 168713 6063 0 0 0 0
MI-10 126962 111496 3794 0 0 0 0
MI-11 75515 146205 1419 0 0 0 0
MI-12 112698 90931 18 0 0 0 0
MI-13 79719 6473 898 0 0 0 0
MI-14 90362 78395 909 0 0 0 0
MI-15 113492 53046 1257 0 0 0 0
MI-16 105844 42735 2886 0 0 0 0
MI-17 127525 44313 2690 0 0 0 0
MI-18 135705 68575 3697 0 0 0 0
MI-19 60100 168530 3264 0 0 0 0
MN-1 67279 171099 2 0 0 0 0
MN-2 102586 158082 0 0 0 0 0
MN-3 57868 179393 0 0 0 0 0
MN-4 119182 82537 1993 0 0 0 0
MN-5 126451 48200 5779 0 0 0 0
MN-6 126173 140402 9 0 0 0 0
MN-7 124026 135084 3 0 0 0 0
MN-8 182228 72350 4187 0 0 0 0
MS-1 104269 61292 0 0 0 0 0
MS-2 96750 42300 0 0 0 0 0
MS-3 128035 NA 0 0 0 0 0
MS-4 52303 69321 56272 0 0 0 0
MS-5 46416 131559 0 0 0 0 0
MO-1 91272 38667 0 0 0 0 0
MO-2 148227 81762 0 0 0 0 0
MO-3 143132 41277 0 0 0 0 0
MO-4 151459 71869 0 0 0 0 0
MO-5 110957 47309 0 0 0 0 0
MO-6 62048 149281 0 0 0 0 0
MO-7 76844 161668 0 0 0 0 0
MO-8 95751 127675 0 0 0 0 0
MO-9 135905 104835 0 0 0 0 0
MO-10 94465 116167 0 0 0 0 0
MT-1 112866 70874 0 0 0 0 0
MT-2 63370 91431 0 0 0 0 0
NE-1 43605 160705 31 0 0 0 0
NE-2 88843 107736 6471 0 0 0 0
NE-3 34967 182887 16 0 0 0 0
NV-1 165107 63163 7759 0 0 0 0
NH-1 114061 73565 20 0 0 0 0
NH-2 63350 113304 25 0 0 0 0
NJ-1 147352 42154 2575 0 0 0 0
NJ-2 135437 97072 3201 0 0 0 0
NJ-3 106269 104184 2377 0 0 0 0
NJ-4 68480 95447 4577 0 0 0 0
NJ-5 41269 156016 4014 0 0 0 0
NJ-6 92227 125792 5235 0 0 0 0
NJ-7 99737 108760 5846 0 0 0 0
NJ-8 95493 44625 2083 0 0 0 0
NJ-9 75321 116128 5055 0 0 0 0
NJ-10 76154 11778 1313 0 0 0 0
NJ-11 106155 57772 4597 0 0 0 0
NJ-12 36577 134973 3476 0 0 0 0
NJ-13 56251 152862 4260 0 0 0 0
NJ-14 86921 45606 2893 0 0 0 0
NJ-15 92457 75812 4802 0 0 0 0
NM-1 120903 125910 0 0 0 0 0
NM-2 55085 61564 45343 0 0 0 0
NY-1 85629 115213 3644 0 0 0 0
NY-2 84035 65106 0 0 0 0 0
NY-3 83389 87952 4316 0 0 0 0
NY-4 58270 117455 0 0 0 0 0
NY-5 77228 105140 0 0 0 0 0
NY-6 80209 89762 0 0 0 0 0
NY-7 96137 96137 0 0 0 0 0
NY-8 84273 27156 0 0 0 0 0
NY-9 63796 44473 1091 0 0 0 0
NY-10 95322 95322 5596 0 0 0 0
NY-11 72798 25424 0 0 0 0 0
NY-12 35446 3372 1871 0 0 0 0
NY-13 81954 19536 1666 0 0 0 0
NY-14 45029 8257 5876 0 0 0 0
NY-15 49684 46467 2825 0 0 0 0
NY-16 67343 17050 2533 0 0 0 0
NY-17 50954 69573 25118 0 0 0 0
NY-18 68786 91341 1073 0 0 0 0
NY-19 84062 84062 692 0 0 0 0
NY-20 86454 15350 3125 0 0 0 0
NY-21 32173 32173 585 0 0 0 0
NY-22 66301 9943 2771 0 0 0 0
NY-23 85749 66771 0 0 0 0 0
NY-24 100182 66689 1682 0 0 0 0
NY-25 37369 158936 0 0 0 0 0
NY-26 37475 137159 10058 0 0 0 0
NY-27 103863 83096 1719 0 0 0 0
NY-28 164088 37504 1196 0 0 0 0
NY-29 70697 141631 0 0 0 0 0
NY-30 54896 111008 7985 0 0 0 0
NY-31 39589 135976 0 0 0 0 0
NY-32 56535 108128 14294 0 0 0 0
NY-33 39542 132831 2898 0 0 0 0
NY-34 37883 133278 11634 0 0 0 0
NY-35 44754 127623 4397 0 0 0 0
NY-36 122929 48428 0 0 0 0 0
NY-37 94890 16560 2887 0 0 0 0
NY-38 37875 167434 0 0 0 0 0
NY-39 93839 75039 2554 0 0 0 0
NC-1 108738 NA 0 0 0 0 0
NC-2 99297 35946 0 0 0 0 0
NC-3 84862 39393 0 0 0 0 0
NC-4 97167 84631 2833 0 0 0 0
NC-5 99117 94894 327 0 0 0 0
NC-6 76957 80275 0 0 0 0 0
NC-7 88564 40270 0 0 0 0 0
NC-8 95013 67317 0 0 0 0 0
NC-9 71504 101156 0 0 0 0 0
NC-10 52485 120777 0 0 0 0 0
NC-11 90789 104485 0 0 0 0 0
ND-1 166437 124707 1932 0 0 0 0
OH-1 38529 124080 3571 0 0 0 0
OH-2 103423 72693 0 0 0 0 0
OH-3 95558 66698 4613 0 0 0 0
OH-4 51150 133795 0 0 0 0 0
OH-5 57704 137003 0 0 0 0 0
OH-6 84235 101288 0 0 0 0 0
OH-7 38952 124137 0 0 0 0 0
OH-8 44162 139590 0 0 0 0 0
OH-9 68728 96927 6768 0 0 0 0
OH-10 49433 143403 0 0 0 0 0
OH-11 51224 128507 5742 0 0 0 0
OH-12 108690 98110 4 0 0 0 0
OH-13 113439 64296 0 0 0 0 0
OH-14 103336 55962 0 0 0 0 0
OH-15 48708 129025 0 0 0 0 0
OH-16 39219 149960 0 0 0 0 0
OH-17 47900 128870 0 0 0 0 0
OH-18 134835 42354 0 0 0 0 0
OH-19 77272 107032 0 0 0 0 0
OH-20 96217 NA 0 0 0 0 0
OH-21 83188 11103 0 0 0 0 0
OH-22 108137 80836 6896 0 0 0 0
OH-23 144371 NA 6 0 0 0 0
OK-1 115381 82293 0 0 0 0 0
OK-2 101516 86544 0 0 0 0 0
OK-3 1 NA 0 0 0 0 0
OK-4 74245 71339 0 0 0 0 0
OK-5 36815 90053 4722 0 0 0 0
OK-6 111694 60980 0 0 0 0 0
OR-1 203532 105083 20 0 0 0 0
OR-2 138089 141854 10805 0 0 0 0
OR-3 156371 60940 112 0 0 0 0
OR-4 158745 130861 28 0 0 0 0
PA-1 52956 37893 64602 0 0 0 0
PA-2 127106 NA 4722 0 0 0 0
PA-3 67942 40866 15800 0 0 0 0
PA-4 73895 127475 0 0 0 0 0
PA-5 47092 148898 2245 0 0 0 0
PA-6 117965 57844 0 0 0 0 0
PA-7 99381 87643 0 0 0 0 0
PA-8 99593 103585 1167 0 0 0 0
PA-9 NA 157241 0 0 0 0 0
PA-10 43152 145703 1464 0 0 0 0
PA-11 86703 93621 0 0 0 0 0
PA-12 106750 72999 0 0 0 0 0
PA-13 57745 138212 1627 0 0 0 0
PA-14 102545 44071 3008 0 0 0 0
PA-15 66626 99874 1225 0 0 0 0
PA-16 38891 129765 0 0 0 0 0
PA-17 97995 63790 0 0 0 0 0
PA-18 127641 58821 0 0 0 0 0
PA-19 41584 136873 1545 0 0 0 0
PA-20 122100 46313 0 0 0 0 0
PA-21 112427 51821 0 0 0 0 0
PA-22 118084 50020 1664 0 0 0 0
PA-23 41033 122855 3158 0 0 0 0
PA-24 86567 86687 1301 0 0 0 0
PA-25 119817 58768 0 0 0 0 0
RI-1 120756 57844 0 0 0 0 0
RI-2 92970 115057 0 0 0 0 0
SC-1 76743 81988 0 0 0 0 0
SC-2 73353 92306 0 0 0 0 0
SC-3 87680 57840 1118 0 0 0 0
SC-4 NA 90941 6984 0 0 0 0
SC-5 99773 NA 14252 0 0 0 0
SC-6 70747 75964 0 0 0 0 0
SD-1 109910 57155 0 0 0 0 0
SD-2 63447 88991 0 0 0 0 0
TN-1 NA 130296 20833 0 0 0 0
TN-2 46578 147947 2 0 0 0 0
TN-3 117355 74761 40 0 0 0 0
TN-4 137612 35954 4 0 0 0 0
TN-5 118506 62746 10 0 0 0 0
TN-6 NA 127945 566 0 0 0 0
TN-7 133606 39227 2 0 0 0 0
TN-8 110139 NA 68 0 0 0 0
TX-1 137665 NA 0 0 0 0 0
TX-2 142496 60742 2530 0 0 0 0
TX-3 49667 218228 7339 0 0 0 0
TX-4 102787 93915 0 0 0 0 0
TX-5 70892 67848 295 0 0 0 0
TX-6 144816 59503 0 0 0 0 0
TX-7 48594 242810 4280 0 0 0 0
TX-8 67921 72856 0 0 0 0 0
TX-9 103225 NA 349 0 0 0 0
TX-10 135618 88940 4866 0 0 0 0
TX-11 128520 NA 0 0 0 0 0
TX-12 99104 65005 1281 0 0 0 0
TX-13 98779 80819 0 0 0 0 0
TX-14 93884 71495 0 0 0 0 0
TX-15 105325 45090 0 0 0 0 0
TX-16 104734 NA 19010 0 0 0 0
TX-17 130465 NA 0 0 0 0 0
TX-18 71985 16128 1983 0 0 0 0
TX-19 126632 NA 8792 0 0 0 0
TX-20 84113 17725 847 0 0 0 0
TX-21 58425 196424 1895 0 0 0 0
TX-22 101094 106797 1360 0 0 0 0
TX-23 104595 45139 46 0 0 0 0
TX-24 93690 59172 0 0 0 0 0
UT-1 144459 157111 0 0 0 0 0
UT-2 87967 194885 7913 0 0 0 0
VT-1 NA 154274 40423 0 0 0 0
VA-1 NA 130130 13709 0 0 0 0
VA-2 NA 97319 11009 0 0 0 0
VA-3 60962 96524 29426 0 0 0 0
VA-4 59930 92557 7 0 0 0 0
VA-5 112143 NA 75 0 0 0 0
VA-6 NA 123125 1018 0 0 0 0
VA-7 NA 139957 439 0 0 0 0
VA-8 94530 95624 5743 0 0 0 0
VA-9 52636 119196 32 0 0 0 0
VA-10 105883 110840 21 0 0 0 0
WA-1 41830 180475 8229 0 0 0 0
WA-2 162002 82639 9047 0 0 0 0
WA-3 155906 92872 0 0 0 0 0
WA-4 100114 134691 0 0 0 0 0
WA-5 120530 111705 0 0 0 0 0
WA-6 122903 106236 0 0 0 0 0
WA-7 112848 84218 0 0 0 0 0
WV-1 107471 61438 0 0 0 0 0
WV-2 80940 102805 0 0 0 0 0
WV-3 84980 94583 0 0 0 0 0
WV-4 117595 36020 0 0 0 0 0
WI-1 126222 96047 2173 0 0 0 0
WI-2 142037 119514 1587 0 0 0 0
WI-3 126859 132001 8 0 0 0 0
WI-4 146437 61027 1675 0 0 0 0
WI-5 129574 37267 1377 0 0 0 0
WI-6 98628 143980 3 0 0 0 0
WI-7 164340 89745 22 0 0 0 0
WI-8 81043 169664 19 0 0 0 0
WI-9 56838 206227 14 0 0 0 0
WY-1 53338 116361 0 0 0 0 0
