AREA DEM REP OTH OVERVOTES UNDERVOTES BLANKVOTES TOT
CA-27 75728 51852 0 0 0 0 0
CA-28 91996 NA 28268 0 0 0 0
CA-29 50096 17045 0 0 0 0 0
CA-30 86568 45315 0 0 0 0 0
CA-31 51622 48162 0 0 0 0 0
CA-32 50353 34053 0 0 0 0 0
CA-33 108331 74700 0 0 0 0 0
CA-34 44697 NA 0 0 0 0 0
CA-35 39502 NA 0 0 0 0 0
CA-36 72682 61457 0 0 0 0 0
CA-37 96787 18051 0 0 0 0 0
CA-38 58192 40288 0 0 0 0 0
CA-39 41906 91319 0 0 0 0 0
CA-40 30208 NA 0 0 0 0 0
CA-41 46948 35936 0 0 0 0 0
CA-42 38850 74540 0 0 0 0 0
CA-43 69681 28521 0 0 0 0 0
CA-44 59670 NA 9192 0 0 0 0
CA-45 56819 106083 0 0 0 0 0
CA-46 49738 33577 0 0 0 0 0
CA-47 69091 54309 0 0 0 0 0
CA-48 62713 112082 0 0 0 0 0
CA-49 64981 98161 0 0 0 0 0
CA-50 45302 111997 0 0 0 0 0
CA-51 56373 25577 0 0 0 0 0
CA-52 98826 92746 0 0 0 0 0
CA-53 87104 60940 0 0 0 0 0
CO-1 183281 80682 14531 0 0 0 0
CO-2 196300 149645 0 0 0 0 0
CO-3 100364 163011 17766 0 0 0 0
CO-4 83727 185292 17488 0 0 0 0
CO-5 105673 157182 0 0 0 0 0
CO-6 118847 143467 14126 0 0 0 0
CO-7 148225 120918 0 0 0 0 0
CT-1 135825 78609 3447 0 0 0 0
CT-2 141948 80837 5151 0 0 0 0
CT-3 140485 69454 0 0 0 0 0
CT-4 106873 91922 5 0 0 0 0
CT-5 113564 97767 1970 0 0 0 0
DE-1 137251 85146 9220 0 0 0 0
FL-1 54976 165086 15281 0 0 0 0
FL-2 126096 123262 422 0 0 0 0
FL-3 73910 148691 6208 0 0 0 0
FL-4 NA 177887 49366 0 0 0 0
FL-5 112340 59237 0 0 0 0 0
FL-6 99563 166254 0 0 0 0 0
FL-7 73011 144474 9679 0 0 0 0
FL-8 93724 180728 61 0 0 0 0
FL-9 93850 74963 5065 0 0 0 0
FL-10 89426 143128 20 0 0 0 0
FL-11 90786 181508 0 0 0 0 0
FL-12 NA 1 0 0 0 0 0
FL-13 NA 168172 55404 0 0 0 0
FL-14 1 NA 0 0 0 0 0
FL-15 84832 128750 0 0 0 0 0
FL-16 105483 169126 220 0 0 0 0
FL-17 82263 141493 0 0 0 0 0
FL-18 151478 101896 0 0 0 0 0
FL-19 80824 159354 6683 0 0 0 0
FL-20 128498 28968 0 0 0 0 0
FL-21 153395 NA 575 0 0 0 0
FL-22 125404 90685 7 0 0 0 0
FL-23 103269 61519 0 0 0 0 0
FL-24 129192 15239 5487 0 0 0 0
FL-25 NA 1 0 0 0 0 0
FL-26 78306 83031 0 0 0 0 0
FL-27 NA 1 0 0 0 0 0
GA-1 61175 95337 0 0 0 0 0
GA-2 96363 66537 0 0 0 0 0
GA-3 NA 156277 0 0 0 0 0
GA-4 161211 NA 109 0 0 0 0
GA-5 170326 NA 0 0 0 0 0
GA-6 71486 139018 0 0 0 0 0
GA-7 60112 113557 0 0 0 0 0
GA-8 NA 129938 119 0 0 0 0
GA-9 34988 146059 0 0 0 0 0
GA-10 65777 130703 0 0 0 0 0
GA-11 NA 161532 0 0 0 0 0
GA-12 75478 91336 0 0 0 0 0
GA-13 159445 NA 0 0 0 0 0
GA-14 NA 118782 0 0 0 0 0
HI-1 93390 86454 0 0 0 0 0
HI-2 142010 33630 4693 0 0 0 0
ID-1 77277 143580 7 0 0 0 0
ID-2 82801 131492 0 0 0 0 0
IL-1 162268 59749 0 0 0 0 0
IL-2 160337 43799 130 0 0 0 0
IL-3 116764 64091 0 0 0 0 0
IL-4 79666 22278 0 0 0 0 0
IL-5 116364 56350 11305 0 0 0 0
IL-6 78465 160287 0 0 0 0 0
IL-7 155110 27168 0 0 0 0 0
IL-8 84178 66878 0 0 0 0 0
IL-9 141000 72384 66 0 0 0 0
IL-10 91136 95992 0 0 0 0 0
IL-11 93436 81335 1 0 0 0 0
IL-12 87860 110038 11840 0 0 0 0
IL-13 86935 123337 0 0 0 0 0
IL-14 76861 145369 0 0 0 0 0
IL-15 55652 166274 0 0 0 0 0
IL-16 63810 153388 0 0 0 0 0
IL-17 110560 88785 16 0 0 0 0
IL-18 62377 184363 0 0 0 0 0
IN-1 86579 51000 4714 0 0 0 0
IN-2 55590 85583 4027 0 0 0 0
IN-3 39771 97892 11130 0 0 0 0
IN-4 47056 94998 0 0 0 0 0
IN-5 49756 105277 6407 0 0 0 0
IN-6 45509 102187 7375 0 0 0 0
IN-7 61443 46887 3931 0 0 0 0
IN-8 61384 103344 6587 0 0 0 0
IN-9 55016 101594 6777 0 0 0 0
IA-1 141145 147762 399 0 0 0 0
IA-2 143431 129455 443 0 0 0 0
IA-3 119109 148814 14143 0 0 0 0
IA-4 105504 169834 295 0 0 0 0
KS-1 65397 138764 0 0 0 0 0
KS-2 87153 128742 9791 0 0 0 0
KS-3 89584 134493 0 0 0 0 0
KS-4 69396 138757 0 0 0 0 0
KY-1 63596 173022 0 0 0 0 0
KY-2 69898 156936 0 0 0 0 0
KY-3 157056 87981 2318 0 0 0 0
KY-4 71694 150464 0 0 0 0 0
KY-5 47617 171350 0 0 0 0 0
KY-6 98290 147404 0 0 0 0 0
LA-1 24761 189250 8707 0 0 0 0
LA-2 152201 NA 31564 0 0 0 0
LA-3 NA 185867 28342 0 0 0 0
LA-4 NA 152683 55236 0 0 0 0
LA-5 75006 134616 3856 0 0 0 0
LA-6 83781 139209 3561 0 0 0 0
ME-1 186674 94751 27410 0 0 0 0
ME-2 118568 133320 31337 0 0 0 0
MD-1 73843 176342 233 0 0 0 0
MD-2 120412 70411 5531 0 0 0 0
MD-3 128594 87029 323 0 0 0 0
MD-4 134628 54217 2992 0 0 0 0
MD-5 144725 80752 563 0 0 0 0
MD-6 94704 91930 3902 0 0 0 0
MD-7 144639 55860 6310 0 0 0 0
MD-8 136722 87859 516 0 0 0 0
MA-1 167612 NA 0 0 0 0 0
MA-2 169640 NA 0 0 0 0 0
MA-3 139104 81638 0 0 0 0 0
MA-4 184158 NA 0 0 0 0 0
MA-5 182100 NA 1 0 0 0 0
MA-6 149638 111989 10373 0 0 0 0
MA-7 142133 NA 0 0 0 0 0
MA-8 200644 NA 0 0 0 0 0
MA-9 140413 114971 0 0 0 0 0
MI-1 113263 130414 6454 0 0 0 0
MI-2 70851 135568 6653 0 0 0 0
MI-3 84720 125754 6691 0 0 0 0
MI-4 85777 123962 9684 0 0 0 0
MI-5 148182 69222 4734 0 0 0 0
MI-6 84391 116801 7784 0 0 0 0
MI-7 92083 119564 12038 0 0 0 0
MI-8 102269 132739 8117 0 0 0 0
MI-9 136342 81470 7945 0 0 0 0
MI-10 67143 157069 4480 0 0 0 0
MI-11 101681 140435 9122 0 0 0 0
MI-12 134346 64716 7598 0 0 0 0
MI-13 132710 27234 7003 0 0 0 0
MI-14 165272 41801 5395 0 0 0 0
MN-1 122851 103536 308 0 0 0 0
MN-2 95565 137778 12505 0 0 0 0
MN-3 101846 167515 224 0 0 0 0
MN-4 147857 79492 14288 0 0 0 0
MN-5 167079 56577 12354 0 0 0 0
MN-6 90926 133328 12592 0 0 0 0
MN-7 130546 109955 334 0 0 0 0
MN-8 129090 125358 11635 0 0 0 0
MS-1 43713 102622 4776 0 0 0 0
MS-2 100688 NA 47958 0 0 0 0
MS-3 47744 117771 5431 0 0 0 0
MS-4 37869 108776 8931 0 0 0 0
MO-1 119315 35273 8906 0 0 0 0
MO-2 75384 148191 7542 0 0 0 0
MO-3 52021 130940 8659 0 0 0 0
MO-4 46464 120014 9808 0 0 0 0
MO-5 79256 69071 5308 0 0 0 0
MO-6 55157 124616 7197 0 0 0 0
MO-7 47282 104054 12621 0 0 0 0
MO-8 38721 106124 14379 0 0 0 0
MT-1 148690 203871 15402 0 0 0 0
NE-1 55838 123219 0 0 0 0 0
NE-2 83872 78157 9480 0 0 0 0
NE-3 45524 139440 0 0 0 0 0
NV-1 45643 30413 4243 0 0 0 0
NV-2 52016 122402 11792 0 0 0 0
NV-3 52644 88528 4547 0 0 0 0
NV-4 59844 63466 7471 0 0 0 0
NH-1 116769 125508 0 0 0 0 0
NH-2 130700 106871 0 0 0 0 0
NJ-1 93315 64073 5104 0 0 0 0
NJ-2 66026 108875 2247 0 0 0 0
NJ-3 82537 100471 3095 0 0 0 0
NJ-4 54415 118826 1608 0 0 0 0
NJ-5 81808 104678 2435 0 0 0 0
NJ-6 72190 46891 1376 0 0 0 0
NJ-7 68232 104287 3478 0 0 0 0
NJ-8 61510 15141 2867 0 0 0 0
NJ-9 82498 36246 1715 0 0 0 0
NJ-10 95734 14154 2235 0 0 0 0
NJ-11 65477 109455 0 0 0 0 0
NJ-12 90430 54168 3768 0 0 0 0
NM-1 105474 74558 0 0 0 0 0
NM-2 52499 95209 69 0 0 0 0
NM-3 113249 70775 52 0 0 0 0
NY-1 78722 94035 0 0 0 0 0
NY-2 41814 95177 2281 0 0 0 0
NY-3 90032 74269 0 0 0 0 0
NY-4 89793 80127 0 0 0 0 0
NY-5 75712 NA 3870 0 0 0 0
NY-6 55368 NA 0 0 0 0 0
NY-7 56593 5713 1398 0 0 0 0
NY-8 77255 NA 6673 0 0 0 0
NY-9 82659 NA 9727 0 0 0 0
NY-10 89080 NA 12596 0 0 0 0
NY-11 45244 58886 2687 0 0 0 0
NY-12 90603 22731 0 0 0 0 0
NY-13 68396 NA 9806 0 0 0 0
NY-14 50352 NA 6735 0 0 0 0
NY-15 54906 NA 1615 0 0 0 0
NY-16 99658 NA 0 0 0 0 0
NY-17 98150 75781 0 0 0 0 0
NY-18 88993 85660 4294 0 0 0 0
NY-19 72470 131594 0 0 0 0 0
NY-20 125111 79104 0 0 0 0 0
NY-21 59063 96226 19238 0 0 0 0
NY-22 NA 129851 0 0 0 0 0
NY-23 70242 113130 0 0 0 0 0
NY-24 80304 118474 0 0 0 0 0
NY-25 96803 95932 0 0 0 0 0
NY-26 113210 52909 0 0 0 0 0
NY-27 58911 144675 0 0 0 0 0
NC-1 154333 55990 0 0 0 0 0
NC-2 85479 122128 0 0 0 0 0
NC-3 66182 139415 0 0 0 0 0
NC-4 169946 57416 0 0 0 0 0
NC-5 88973 139279 0 0 0 0 0
NC-6 103758 147312 0 0 0 0 0
NC-7 84054 134431 8019 0 0 0 0
NC-8 65854 121568 0 0 0 0 0
NC-9 NA 163080 10588 0 0 0 0
NC-10 85292 133504 0 0 0 0 0
NC-11 85342 144682 0 0 0 0 0
NC-12 130096 42568 0 0 0 0 0
NC-13 114718 153991 0 0 0 0 0
ND-1 95678 138100 14892 0 0 0 0
OH-1 72604 124779 0 0 0 0 0
OH-2 68453 132658 0 0 0 0 0
OH-3 91769 51475 17 0 0 0 0
OH-4 60165 125907 0 0 0 0 0
OH-5 58507 134449 9344 0 0 0 0
OH-6 73561 111026 6065 0 0 0 0
OH-7 NA 143959 0 0 0 0 0
OH-8 51534 126539 10257 0 0 0 0
OH-9 108870 51704 141 0 0 0 0
OH-10 63249 130752 6605 0 0 0 0
OH-11 137105 35461 0 0 0 0 0
OH-12 61360 150573 9148 0 0 0 0
OH-13 120230 55233 86 0 0 0 0
OH-14 70856 135736 7988 0 0 0 0
OH-15 66125 128496 0 0 0 0 0
OH-16 75199 132176 0 0 0 0 0
OK-1 NA 1 0 0 0 0 0
OK-2 38964 110925 8518 0 0 0 0
OK-3 36270 133335 0 0 0 0 0
OK-4 40998 117721 7549 0 0 0 0
OK-5 57790 95632 5711 0 0 0 0
OR-1 160038 96245 22376 0 0 0 0
OR-2 73785 202374 10491 0 0 0 0
OR-3 211748 57424 22496 0 0 0 0
OR-4 181624 116534 11539 0 0 0 0
OR-5 150944 110332 19080 0 0 0 0
PA-1 131248 27193 0 0 0 0 0
PA-2 181141 25397 0 0 0 0 0
PA-3 73931 113859 0 0 0 0 0
PA-4 50250 147090 0 0 0 0 0
PA-5 65839 115018 0 0 0 0 0
PA-6 92901 119643 0 0 0 0 0
PA-7 89256 145869 0 0 0 0 0
PA-8 84767 137731 0 0 0 0 0
PA-9 63223 110094 0 0 0 0 0
PA-10 44737 112851 22734 0 0 0 0
PA-11 62228 122464 0 0 0 0 0
PA-12 87928 127993 0 0 0 0 0
PA-13 123601 60549 0 0 0 0 0
PA-14 148351 NA 0 0 0 0 0
PA-15 NA 128285 0 0 0 0 0
PA-16 74513 101722 0 0 0 0 0
PA-17 93680 71371 0 0 0 0 0
PA-18 NA 166076 0 0 0 0 0
RI-1 87060 58877 416 0 0 0 0
RI-2 105716 63844 344 0 0 0 0
SC-1 NA 119392 8423 0 0 0 0
SC-2 68719 121649 4440 0 0 0 0
SC-3 47181 116741 87 0 0 0 0
SC-4 NA 126452 22597 0 0 0 0
SC-5 71985 103078 82 0 0 0 0
SC-6 125747 44311 3374 0 0 0 0
SC-7 68576 102833 115 0 0 0 0
SD-1 92485 183834 0 0 0 0 0
TN-1 NA 115533 23937 0 0 0 0
TN-2 37612 120883 8256 0 0 0 0
TN-3 53983 97344 4770 0 0 0 0
TN-4 51357 84815 9246 0 0 0 0
TN-5 96148 55078 3050 0 0 0 0
TN-6 37232 115231 9634 0 0 0 0
TN-7 42280 110534 5093 0 0 0 0
TN-8 42433 122255 7907 0 0 0 0
TN-9 87376 27173 2001 0 0 0 0
TX-1 33476 115084 0 0 0 0 0
TX-2 44462 101936 3628 0 0 0 0
TX-3 NA 113404 24876 0 0 0 0
TX-4 NA 115085 0 0 0 0 0
TX-5 NA 88998 15264 0 0 0 0
TX-6 55027 92334 3635 0 0 0 0
TX-7 49478 90606 3135 0 0 0 0
TX-8 NA 125066 14947 0 0 0 0
TX-9 78109 NA 7894 0 0 0 0
TX-10 60243 109726 6491 0 0 0 0
TX-11 NA 107939 11635 0 0 0 0
TX-12 41757 113186 3787 0 0 0 0
TX-13 16822 110842 3787 0 0 0 0
TX-14 52545 90116 3037 0 0 0 0
TX-15 48708 39016 2460 0 0 0 0
TX-16 49338 21324 2443 0 0 0 0
TX-17 43049 85807 4009 0 0 0 0
TX-18 76097 26249 3664 0 0 0 0
TX-19 21458 90160 5200 0 0 0 0
TX-20 66554 NA 21410 0 0 0 0
TX-21 NA 135660 53336 0 0 0 0
TX-22 47844 100861 2861 0 0 0 0
TX-23 55037 57459 2933 0 0 0 0
TX-24 46548 93712 3813 0 0 0 0
TX-25 64463 107120 6300 0 0 0 0
TX-26 NA 116944 24526 0 0 0 0
TX-27 44152 83342 3553 0 0 0 0
TX-28 62508 NA 13628 0 0 0 0
TX-29 41321 NA 4822 0 0 0 0
TX-30 93041 NA 12752 0 0 0 0
TX-31 45715 91607 5706 0 0 0 0
TX-32 55325 96495 4276 0 0 0 0
TX-33 43769 NA 6823 0 0 0 0
TX-34 47503 30811 1563 0 0 0 0
TX-35 60124 32040 4061 0 0 0 0
TX-36 29543 101663 2636 0 0 0 0
UT-1 36422 84231 9381 0 0 0 0
UT-2 47585 88915 9688 0 0 0 0
UT-3 32059 102952 7569 0 0 0 0
UT-4 67425 74936 4807 0 0 0 0
VT-1 123349 59432 8723 0 0 0 0
VA-1 72059 131861 5701 0 0 0 0
VA-2 71178 101558 324 0 0 0 0
VA-3 139197 NA 8205 0 0 0 0
VA-4 75270 120684 4684 0 0 0 0
VA-5 73482 124735 6728 0 0 0 0
VA-6 NA 133898 45810 0 0 0 0
VA-7 89914 148026 5411 0 0 0 0
VA-8 128102 63810 11164 0 0 0 0
VA-9 NA 117465 45350 0 0 0 0
VA-10 89957 125914 7039 0 0 0 0
VA-11 106780 75796 5229 0 0 0 0
WA-1 124151 101428 0 0 0 0 0
WA-2 122173 79518 0 0 0 0 0
WA-3 78018 124796 0 0 0 0 0
WA-4 NA 77772 0 0 0 0 0
WA-5 87772 135470 0 0 0 0 0
WA-6 141265 83025 0 0 0 0 0
WA-7 203954 47921 0 0 0 0 0
WA-8 73003 125741 0 0 0 0 0
WA-9 118132 48662 0 0 0 0 0
WA-10 99279 82213 0 0 0 0 0
WV-1 52109 92491 137 0 0 0 0
WV-2 67687 72619 13944 0 0 0 0
WV-3 62688 77713 0 0 0 0 0
WI-1 105552 182316 29 0 0 0 0
WI-2 224920 103619 0 0 0 0 0
WI-3 155368 119540 128 0 0 0 0
WI-4 179045 68490 7002 0 0 0 0
WI-5 101190 231160 0 0 0 0 0
WI-6 122212 169767 6865 0 0 0 0
WI-7 112949 169891 3716 0 0 0 0
WI-8 101345 188553 0 0 0 0 0
WY-1 37803 113038 14259 0 0 0 0
