AREA DEM REP OTH OVERVOTES UNDERVOTES BLANKVOTES TOT
IL-7 215746 30497 0 0 0 0 0
IL-8 130054 67073 0 0 0 0 0
IL-9 213368 76983 0 0 0 0 0
IL-10 156540 82124 0 0 0 0 0
IL-11 145407 82358 0 0 0 0 0
IL-12 118724 134884 7935 0 0 0 0
IL-13 134458 136516 7 0 0 0 0
IL-14 156035 141164 0 0 0 0 0
IL-15 74309 181294 5 0 0 0 0
IL-16 104569 151254 2 0 0 0 0
IL-17 142659 87090 0 0 0 0 0
IL-18 95486 195927 0 0 0 0 0
IN-1 159611 85594 4 0 0 0 0
IN-2 103363 125499 27 0 0 0 0
IN-3 86610 158927 0 0 0 0 0
IN-4 87824 156539 0 0 0 0 0
IN-5 137142 180035 0 0 0 0 0
IN-6 79430 154260 8036 0 0 0 0
IN-7 141139 76457 0 0 0 0 0
IN-8 86895 157396 0 0 0 0 0
IN-9 118090 153271 0 0 0 0 0
IA-1 170342 153442 10459 0 0 0 0
IA-2 171446 133287 8180 0 0 0 0
IA-3 175642 167933 12666 0 0 0 0
IA-4 147246 157676 8329 0 0 0 0
KS-1 71558 153082 0 0 0 0 0
KS-2 123859 126098 14731 0 0 0 0
KS-3 170518 139762 8021 0 0 0 0
KS-4 98445 144248 0 0 0 0 0
KY-1 78849 172167 0 0 0 0 0
KY-2 79964 171700 5681 0 0 0 0
KY-3 173002 101930 3788 0 0 0 0
KY-4 90536 162946 8330 0 0 0 0
KY-5 45890 172093 34 0 0 0 0
KY-6 144736 154468 3684 0 0 0 0
LA-1 44273 192555 5249 0 0 0 0
LA-2 190182 NA 45800 0 0 0 0
LA-3 43729 136876 2967 0 0 0 0
LA-4 72934 139326 4612 0 0 0 0
LA-5 67118 149018 7810 0 0 0 0
LA-6 55089 186553 5256 0 0 0 0
ME-1 201195 111188 29670 0 0 0 0
MA-1 211790 NA 5110 0 0 0 0
MA-2 191332 93391 170 0 0 0 0
MA-3 173175 93445 12707 0 0 0 0
MA-4 245289 NA 5727 0 0 0 0
MA-5 236243 74856 225 0 0 0 0
MA-6 217703 104798 11474 0 0 0 0
MA-7 216559 NA 3852 0 0 0 0
MA-8 259159 NA 4148 0 0 0 0
MA-9 192347 131463 118 0 0 0 0
MI-1 145246 187251 0 0 0 0 0
MI-2 131254 168970 5239 0 0 0 0
MI-3 134185 169107 7448 0 0 0 0
MI-4 106540 178510 0 0 0 0 0
MI-5 164502 99265 12646 0 0 0 0
MI-6 134082 147436 11920 0 0 0 0
MI-7 136330 158730 0 0 0 0 0
MI-8 172880 159782 8931 0 0 0 0
MI-9 181734 112123 10706 0 0 0 0
MI-10 106061 182808 14195 0 0 0 0
MI-11 181912 158463 10526 0 0 0 0
MI-12 200588 85115 8925 0 0 0 0
MI-13 165355 NA 30944 0 0 0 0
MI-14 214334 45899 4761 0 0 0 0
MN-1 144885 146200 576 0 0 0 0
MN-2 177958 159344 666 0 0 0 0
MN-3 202404 160839 706 0 0 0 0
MN-4 216865 97747 14002 0 0 0 0
MN-5 267703 74440 1215 0 0 0 0
MN-6 122332 192931 463 0 0 0 0
MN-7 146672 134668 169 0 0 0 0
MN-8 141950 159364 12897 0 0 0 0
MS-1 76601 158245 1675 0 0 0 0
MS-2 158921 NA 62458 0 0 0 0
MS-3 94461 160284 2526 0 0 0 0
MS-4 68787 152633 2312 0 0 0 0
MO-1 219781 45867 8727 0 0 0 0
MO-2 177611 192477 5978 0 0 0 0
MO-3 106589 211243 6776 0 0 0 0
MO-4 95968 190138 7210 0 0 0 0
MO-5 175019 101069 7697 0 0 0 0
MO-6 97660 199796 7953 0 0 0 0
MO-7 89190 196343 10922 0 0 0 0
MO-8 66151 194042 4206 0 0 0 0
MT-1 233284 256661 14476 0 0 0 0
NE-1 93069 141712 0 0 0 0 0
NE-2 121770 126715 0 0 0 0 0
NE-3 49654 163650 0 0 0 0 0
NV-1 100707 46978 4516 0 0 0 0
NV-2 120102 167435 0 0 0 0 0
NV-3 148501 122566 15101 0 0 0 0
NV-4 121962 102748 10158 0 0 0 0
NH-1 155884 130996 4159 0 0 0 0
NH-2 155358 117990 6357 0 0 0 0
NJ-1 169628 87617 6173 0 0 0 0
NJ-2 136685 116866 4812 0 0 0 0
NJ-3 153473 149500 3902 0 0 0 0
NJ-4 126766 163065 4517 0 0 0 0
NJ-5 169546 128255 4022 0 0 0 0
NJ-6 140752 80443 0 0 0 0 0
NJ-7 166985 150785 4972 0 0 0 0
NJ-8 119881 28725 4849 0 0 0 0
NJ-9 140832 57854 1730 0 0 0 0
NJ-10 175253 20191 4715 0 0 0 0
NJ-11 183684 136322 3568 0 0 0 0
NJ-12 173334 79041 0 0 0 0 0
NM-1 147336 90507 11319 0 0 0 0
NM-2 101489 97767 0 0 0 0 0
NM-3 155201 76427 13265 0 0 0 0
NY-1 127991 139027 3035 0 0 0 0
NY-2 113074 128078 65 0 0 0 0
NY-3 157456 109514 92 0 0 0 0
NY-4 159535 100571 100 0 0 0 0
NY-5 160500 NA 971 0 0 0 0
NY-6 111646 NA 11775 0 0 0 0
NY-7 146687 NA 10615 0 0 0 0
NY-8 180376 NA 11191 0 0 0 0
NY-9 181455 20901 1067 0 0 0 0
NY-10 173095 37619 244 0 0 0 0
NY-11 101823 89441 909 0 0 0 0
NY-12 217430 30446 4001 0 0 0 0
NY-13 180035 10268 385 0 0 0 0
NY-14 110318 19202 2336 0 0 0 0
NY-15 124469 5205 77 0 0 0 0
NY-16 182044 NA 1312 0 0 0 0
NY-17 170168 NA 23673 0 0 0 0
NY-18 139564 112035 91 0 0 0 0
NY-19 147873 132873 7240 0 0 0 0
NY-20 176811 89058 145 0 0 0 0
NY-21 99791 131981 3495 0 0 0 0
NY-22 127715 123242 255 0 0 0 0
NY-23 109932 130323 119 0 0 0 0
NY-24 123226 136920 331 0 0 0 0
NY-25 159244 110736 140 0 0 0 0
NY-26 169166 61488 9 0 0 0 0
NY-27 139059 140146 6095 0 0 0 0
NC-1 190457 82218 0 0 0 0 0
NC-2 151977 170072 9655 0 0 0 0
NC-3 NA 187901 0 0 0 0 0
NC-4 247067 82052 12284 0 0 0 0
NC-5 120468 159917 0 0 0 0 0
NC-6 123651 160709 0 0 0 0 0
NC-7 120838 156809 4665 0 0 0 0
NC-8 114119 141402 0 0 0 0 0
NC-9 138341 139246 5130 0 0 0 0
NC-10 113259 164969 0 0 0 0 0
NC-11 116508 178012 6146 0 0 0 0
NC-12 203974 75164 0 0 0 0 0
NC-13 130402 147570 8344 0 0 0 0
ND-1 114377 193568 13587 0 0 0 0
OH-1 141118 154409 5344 0 0 0 0
OH-2 119333 166714 3614 0 0 0 0
OH-3 181575 65040 62 0 0 0 0
OH-4 89412 167993 0 0 0 0 0
OH-5 99655 176569 7393 0 0 0 0
OH-6 76716 172774 0 0 0 0 0
OH-7 107536 153117 0 0 0 0 0
OH-8 87281 173852 0 0 0 0 0
OH-9 157219 74670 48 0 0 0 0
OH-10 118785 157554 5387 0 0 0 0
OH-11 206138 44486 36 0 0 0 0
OH-12 161251 175677 4719 0 0 0 0
OH-13 153323 98047 0 0 0 0 0
OH-14 137549 169809 0 0 0 0 0
OH-15 116112 170593 5738 0 0 0 0
OH-16 129681 170029 0 0 0 0 0
OK-1 103042 150129 0 0 0 0 0
OK-2 65021 140451 10530 0 0 0 0
OK-3 61152 172913 0 0 0 0 0
OK-4 78088 149227 9323 0 0 0 0
OK-5 121149 117811 0 0 0 0 0
OR-1 231198 116446 15605 0 0 0 0
OR-2 145298 207597 15814 0 0 0 0
OR-3 279019 76187 29120 0 0 0 0
OR-4 208710 152414 11769 0 0 0 0
OR-5 197187 149887 11395 0 0 0 0
PA-1 160745 169053 0 0 0 0 0
PA-2 159600 42382 0 0 0 0 0
PA-3 287610 20387 0 0 0 0 0
PA-4 211524 121467 0 0 0 0 0
PA-5 198639 106075 0 0 0 0 0
PA-6 177704 124124 0 0 0 0 0
PA-7 140813 114437 8011 0 0 0 0
PA-8 135603 112563 0 0 0 0 0
PA-9 100204 148723 0 0 0 0 0
PA-10 141668 149365 0 0 0 0 0
PA-11 113876 163708 0 0 0 0 0
PA-12 82825 161047 0 0 0 0 0
PA-13 74733 178533 0 0 0 0 0
PA-14 110051 151386 0 0 0 0 0
PA-15 78327 165245 0 0 0 0 0
PA-16 124109 135348 2939 0 0 0 0
PA-17 183162 142417 0 0 0 0 0
PA-18 231472 NA 0 0 0 0 0
RI-1 116099 57567 417 0 0 0 0
RI-2 126476 72271 450 0 0 0 0
SC-1 145455 141473 505 0 0 0 0
SC-2 109199 144642 3298 0 0 0 0
SC-3 70046 153338 2820 0 0 0 0
SC-4 89182 145321 9447 0 0 0 0
SC-5 103129 141757 3693 0 0 0 0
SC-6 144765 58282 3386 0 0 0 0
SC-7 96564 142681 309 0 0 0 0
SD-1 120816 202446 12209 0 0 0 0
TN-1 47138 172835 4309 0 0 0 0
TN-2 86668 172856 2610 0 0 0 0
TN-3 84731 156512 4522 0 0 0 0
TN-4 78065 147323 7063 0 0 0 0
TN-5 177923 84317 8 0 0 0 0
TN-6 70370 172810 5560 0 0 0 0
TN-7 81661 170071 2652 0 0 0 0
TN-8 74755 168030 5560 0 0 0 0
TN-9 145139 34901 1436 0 0 0 0
TX-1 61263 168165 3292 0 0 0 0
TX-2 119992 139188 4212 0 0 0 0
TX-3 138234 169520 4757 0 0 0 0
TX-4 57400 188667 3178 0 0 0 0
TX-5 78666 130617 224 0 0 0 0
TX-6 116350 135961 3731 0 0 0 0
TX-7 127959 115642 0 0 0 0 0
TX-8 67930 200619 4621 0 0 0 0
TX-9 136256 NA 16745 0 0 0 0
TX-10 144034 157166 6627 0 0 0 0
TX-11 40631 176603 3143 0 0 0 0
TX-12 90994 172557 4940 0 0 0 0
TX-13 35083 169027 3175 0 0 0 0
TX-14 92212 138942 3374 0 0 0 0
TX-15 98333 63862 2607 0 0 0 0
TX-16 124437 49127 8190 0 0 0 0
TX-17 98070 134841 4440 0 0 0 0
TX-18 138704 38368 7260 0 0 0 0
TX-19 50039 151946 0 0 0 0 0
TX-20 139038 NA 32925 0 0 0 0
TX-21 168421 177654 7542 0 0 0 0
TX-22 138153 152750 6502 0 0 0 0
TX-23 102359 103285 4425 0 0 0 0
TX-24 125231 133317 4870 0 0 0 0
TX-25 136385 163023 5145 0 0 0 0
TX-26 121938 185551 5016 0 0 0 0
TX-27 75929 125118 6374 0 0 0 0
TX-28 117494 NA 21732 0 0 0 0
TX-29 88188 28098 1208 0 0 0 0
TX-30 166784 NA 16390 0 0 0 0
TX-31 136362 144680 4965 0 0 0 0
TX-32 144067 126101 5452 0 0 0 0
TX-33 90805 26120 2299 0 0 0 0
TX-34 85825 57243 0 0 0 0 0
TX-35 138278 50553 5236 0 0 0 0
TX-36 60908 161048 0 0 0 0 0
UT-1 63308 156692 34333 0 0 0 0
UT-2 105051 151489 13504 0 0 0 0
UT-3 70686 174856 13316 0 0 0 0
UT-4 134964 134270 37 0 0 0 0
VT-1 188547 70705 13199 0 0 0 0
VA-1 148464 183250 387 0 0 0 0
VA-2 139571 133458 371 0 0 0 0
VA-3 198615 NA 19107 0 0 0 0
VA-4 187642 107706 4506 0 0 0 0
VA-5 145040 165339 547 0 0 0 0
VA-6 113133 167957 287 0 0 0 0
VA-7 176079 169295 4429 0 0 0 0
VA-8 247137 76899 712 0 0 0 0
VA-9 85833 160933 214 0 0 0 0
VA-10 206356 160841 598 0 0 0 0
VA-11 219191 83023 6036 0 0 0 0
WA-1 197209 135534 0 0 0 0 0
WA-2 210187 NA 84646 0 0 0 0
WA-3 145407 161819 0 0 0 0 0
WA-4 83785 141551 0 0 0 0 0
WA-5 144925 175422 0 0 0 0 0
WA-6 206409 116677 0 0 0 0 0
WA-7 329800 64881 0 0 0 0 0
WA-8 164089 148968 0 0 0 0 0
WA-9 163345 NA 0 0 0 0 0
WA-10 166215 103860 0 0 0 0 0
WV-1 70217 127997 0 0 0 0 0
WV-2 88011 110504 6277 0 0 0 0
WV-3 76340 98645 0 0 0 0 0
WI-1 137508 177492 10317 0 0 0 0
WI-2 309116 NA 8179 0 0 0 0
WI-3 187888 126980 121 0 0 0 0
WI-4 206487 59091 7509 0 0 0 0
WI-5 138385 225619 284 0 0 0 0
WI-6 144536 180311 218 0 0 0 0
WI-7 124307 194061 4472 0 0 0 0
WI-8 119265 209410 99 0 0 0 0
WY-1 59903 127963 13379 0 0 0 0
FL-10 1 NA 0 0 0 0 0
FL-14 1 NA 0 0 0 0 0
FL-21 1 NA 0 0 0 0 0
FL-24 1 NA 0 0 0 0 0
ME-2 139231 136326 0 0 0 0 0
MD-1 116631 183662 5839 0 0 0 0
MD-2 167201 77782 8319 0 0 0 0
MD-3 202407 82774 7699 0 0 0 0
MD-4 209642 53327 5614 0 0 0 0
MD-5 213796 82361 8052 0 0 0 0
MD-6 163346 105209 8419 0 0 0 0
MD-7 202345 56266 6099 0 0 0 0
MD-8 217679 96525 5126 0 0 0 0
