AREA DEM REP OTH OVERVOTES UNDERVOTES BLANKVOTES TOT
IL-14 53914 98262 4 0 0 0 0
IL-15 53303 105038 3 0 0 0 0
IL-16 66877 89405 5 0 0 0 0
IL-17 94483 84347 57 0 0 0 0
IL-18 91281 97406 7 0 0 0 0
IL-19 87231 94833 0 0 0 0 0
IL-20 100758 99348 3 0 0 0 0
IL-21 89500 46764 4344 0 0 0 0
IL-22 123693 63279 0 0 0 0 0
IN-1 87369 66921 806 0 0 0 0
IN-2 107298 83593 0 0 0 0 0
IN-3 83046 86958 0 0 0 0 0
IN-4 60054 110115 1029 0 0 0 0
IN-5 67238 105469 0 0 0 0 0
IN-6 70764 131100 0 0 0 0 0
IN-7 70249 115884 0 0 0 0 0
IN-8 100592 94127 1006 0 0 0 0
IN-9 121094 58532 913 0 0 0 0
IN-10 114674 56992 197 0 0 0 0
IA-1 61734 89595 13 0 0 0 0
IA-2 69539 99478 20 0 0 0 0
IA-3 83581 104072 22 0 0 0 0
IA-4 118849 60534 589 0 0 0 0
IA-5 93333 65200 30 0 0 0 0
IA-6 101690 56487 7 0 0 0 0
KS-1 51079 115749 2305 0 0 0 0
KS-2 86286 63942 0 0 0 0 0
KS-3 53140 82117 3439 0 0 0 0
KS-4 107326 35478 2363 0 0 0 0
KS-5 47676 103551 1894 0 0 0 0
KY-1 48342 NA 13 0 0 0 0
KY-2 49571 17561 6 0 0 0 0
KY-3 92849 45900 3848 0 0 0 0
KY-4 61937 74109 704 0 0 0 0
KY-5 28285 52928 4 0 0 0 0
KY-6 49839 68418 2103 0 0 0 0
KY-7 82463 21436 0 0 0 0 0
LA-1 NA 1 0 0 0 0 0
LA-2 1 NA 0 0 0 0 0
LA-3 1 NA 0 0 0 0 0
LA-4 1 NA 0 0 0 0 0
LA-5 1 NA 0 0 0 0 0
LA-6 NA 1 0 0 0 0 0
LA-7 1 NA 0 0 0 0 0
LA-8 1 NA 0 0 0 0 0
ME-1 118884 124850 4231 0 0 0 0
ME-2 68086 136075 15 0 0 0 0
MD-1 89503 39656 0 0 0 0 0
MD-2 83318 75062 0 0 0 0 0
MD-3 110042 38259 0 0 0 0 0
MD-4 47947 75617 0 0 0 0 0
MD-5 83937 21533 0 0 0 0 0
MD-6 102596 35321 0 0 0 0 0
MD-7 103496 14203 0 0 0 0 0
MD-8 121761 48910 0 0 0 0 0
MA-1 145417 NA 780 0 0 0 0
MA-2 118215 44544 14 0 0 0 0
MA-3 142611 NA 129 0 0 0 0
MA-4 121802 82804 9 0 0 0 0
MA-5 140177 NA 25421 0 0 0 0
MA-6 117723 85849 12 0 0 0 0
MA-7 151305 43063 1 0 0 0 0
MA-8 123296 41370 6 0 0 0 0
MA-9 102665 55030 2530 0 0 0 0
MA-10 138418 63014 4 0 0 0 0
MA-11 144132 NA 25 0 0 0 0
MI-1 125517 NA 4333 0 0 0 0
MI-2 53040 106960 3414 0 0 0 0
MI-3 96842 73315 1804 0 0 0 0
MI-4 56877 87489 2239 0 0 0 0
MI-5 87229 98650 2 0 0 0 0
MI-6 84778 78388 1821 0 0 0 0
MI-7 118538 36303 2413 0 0 0 0
MI-8 113515 NA 11222 0 0 0 0
MI-9 60932 112504 3 0 0 0 0
MI-10 102048 66080 1559 0 0 0 0
MI-11 69181 106039 2 0 0 0 0
MI-12 103851 52312 1501 0 0 0 0
MI-13 108351 13732 1112 0 0 0 0
MI-14 116421 NA 6192 0 0 0 0
MI-15 94950 33904 1555 0 0 0 0
MI-16 114006 39227 1523 0 0 0 0
MI-17 116901 55620 2959 0 0 0 0
MI-18 46545 132902 1815 0 0 0 0
MN-1 109257 102298 1965 0 0 0 0
MN-2 103243 123508 0 0 0 0 0
MN-3 60993 166891 3427 0 0 0 0
MN-4 153494 56248 0 0 0 0 0
MN-5 136634 61184 10634 0 0 0 0
MN-6 109246 105734 0 0 0 0 0
MN-7 107062 108254 0 0 0 0 0
MN-8 176392 53467 0 0 0 0 0
MS-1 79726 32750 0 0 0 0 0
MS-2 71536 74450 1887 0 0 0 0
MS-3 114530 NA 8519 0 0 0 0
MS-4 79977 69469 2770 0 0 0 0
MS-5 22634 82884 0 0 0 0 0
MO-1 102656 52599 0 0 0 0 0
MO-2 100770 77433 0 0 0 0 0
MO-3 131566 37388 0 0 0 0 0
MO-4 96388 79565 0 0 0 0 0
MO-5 96059 66664 3266 0 0 0 0
MO-6 79053 97993 0 0 0 0 0
MO-7 89549 91391 0 0 0 0 0
MO-8 76413 86493 0 0 0 0 0
MO-9 99228 63942 0 0 0 0 0
MT-1 100087 62402 5113 0 0 0 0
MT-2 65815 79968 3154 0 0 0 0
NE-1 45676 137675 17 0 0 0 0
NE-2 70431 92639 279 0 0 0 0
NE-3 NA 171853 511 0 0 0 0
NV-1 61901 45675 0 0 0 0 0
NV-2 52265 70188 4043 0 0 0 0
NH-1 76281 61876 754 0 0 0 0
NH-2 37906 92098 3 0 0 0 0
NJ-1 110570 39501 820 0 0 0 0
NJ-2 102826 47069 1233 0 0 0 0
NJ-3 104055 60515 2426 0 0 0 0
NJ-4 75658 85660 1277 0 0 0 0
NJ-5 53659 104695 2004 0 0 0 0
NJ-6 100419 46095 920 0 0 0 0
NJ-7 70978 91837 1294 0 0 0 0
NJ-8 89980 36317 1000 0 0 0 0
NJ-9 99090 86022 1767 0 0 0 0
NJ-10 76684 14551 1617 0 0 0 0
NJ-11 105607 57099 1531 0 0 0 0
NJ-12 57049 117793 1610 0 0 0 0
NJ-13 65820 100061 2375 0 0 0 0
NJ-14 94021 28257 4328 0 0 0 0
NM-1 67534 74459 0 0 0 0 0
NM-2 50599 71021 0 0 0 0 0
NM-3 84669 46466 158 0 0 0 0
NY-1 49787 88234 0 0 0 0 0
NY-2 80951 42790 2971 0 0 0 0
NY-3 93846 83238 4049 0 0 0 0
NY-4 63390 105241 5717 0 0 0 0
NY-5 67002 100485 5401 0 0 0 0
NY-6 95483 95483 4074 0 0 0 0
NY-7 84013 24832 0 0 0 0 0
NY-8 91830 NA 10741 0 0 0 0
NY-9 75286 20352 1171 0 0 0 0
NY-10 89852 21726 1873 0 0 0 0
NY-11 39357 4449 1847 0 0 0 0
NY-12 44586 3215 1458 0 0 0 0
NY-13 68549 14257 2324 0 0 0 0
NY-14 51728 67626 1276 0 0 0 0
NY-15 55483 66262 1953 0 0 0 0
NY-16 76626 76626 1979 0 0 0 0
NY-17 113172 19928 0 0 0 0 0
NY-18 57009 57009 655 0 0 0 0
NY-19 118803 118803 8022 0 0 0 0
NY-20 98425 72005 3798 0 0 0 0
NY-21 38664 117460 0 0 0 0 0
NY-22 73124 92266 8896 0 0 0 0
NY-23 164427 41386 10270 0 0 0 0
NY-24 49441 140296 0 0 0 0 0
NY-25 70793 93071 2963 0 0 0 0
NY-26 43208 108962 0 0 0 0 0
NY-27 79209 95290 4687 0 0 0 0
NY-28 100665 75991 2003 0 0 0 0
NY-29 47463 104412 5370 0 0 0 0
NY-30 48764 119105 6751 0 0 0 0
NY-31 43843 133462 0 0 0 0 0
NY-32 116386 NA 10997 0 0 0 0
NY-33 126091 19791 4095 0 0 0 0
NY-34 99502 63972 1806 0 0 0 0
NC-1 79954 17478 910 0 0 0 0
NC-2 59617 34293 1426 0 0 0 0
NC-3 68936 39046 491 0 0 0 0
NC-4 70369 64955 1720 0 0 0 0
NC-5 87819 57083 805 0 0 0 0
NC-6 68696 58244 679 0 0 0 0
NC-7 68529 27015 990 0 0 0 0
NC-8 71691 52417 830 0 0 0 0
NC-9 47258 64297 1231 0 0 0 0
NC-10 NA 80904 6360 0 0 0 0
NC-11 85410 84085 1552 0 0 0 0
ND-1 186534 72241 1724 0 0 0 0
OH-1 99143 52658 4386 0 0 0 0
OH-2 53169 97434 4775 0 0 0 0
OH-3 119926 NA 16828 0 0 0 0
OH-4 57564 105087 0 0 0 0 0
OH-5 70120 86450 0 0 0 0 0
OH-6 63435 92135 0 0 0 0 0
OH-7 65543 87842 2761 0 0 0 0
OH-8 49877 98527 0 0 0 0 0
OH-9 95162 64459 4596 0 0 0 0
OH-10 57983 100044 0 0 0 0 0
OH-11 93302 56616 3324 0 0 0 0
OH-12 82753 88335 3939 0 0 0 0
OH-13 92296 53376 5053 0 0 0 0
OH-14 115629 48421 0 0 0 0 0
OH-15 47070 104678 6139 0 0 0 0
OH-16 57386 110485 0 0 0 0 0
OH-17 80375 98476 0 0 0 0 0
OH-18 128665 NA 0 0 0 0 0
OH-19 111760 72682 5500 0 0 0 0
OH-20 133603 17675 4774 0 0 0 0
OH-21 132544 21332 0 0 0 0 0
OK-1 76379 64704 0 0 0 0 0
OK-2 111895 42298 0 0 0 0 0
OK-3 121670 26335 0 0 0 0 0
OK-4 84205 44351 948 0 0 0 0
OK-5 42453 98979 5777 0 0 0 0
OK-6 102811 33519 0 0 0 0 0
OR-1 118638 101720 20 0 0 0 0
OR-2 85495 106912 20 0 0 0 0
OR-3 159416 44162 84 0 0 0 0
OR-4 115448 80054 22 0 0 0 0
OR-5 98952 103906 43 0 0 0 0
PA-1 103626 38155 1635 0 0 0 0
PA-2 120744 NA 37931 0 0 0 0
PA-3 97161 94497 2296 0 0 0 0
PA-4 100481 64539 2082 0 0 0 0
PA-5 44170 90648 0 0 0 0 0
PA-6 108230 42155 0 0 0 0 0
PA-7 105775 85023 0 0 0 0 0
PA-8 83242 80928 1365 0 0 0 0
PA-9 49583 92322 0 0 0 0 0
PA-10 49868 103617 0 0 0 0 0
PA-11 90371 78485 0 0 0 0 0
PA-12 96369 54212 7059 0 0 0 0
PA-13 59709 109198 917 0 0 0 0
PA-14 120980 32780 7817 0 0 0 0
PA-15 58002 79455 0 0 0 0 0
PA-16 37364 93034 0 0 0 0 0
PA-17 61974 84291 0 0 0 0 0
PA-18 101807 84428 1448 0 0 0 0
PA-19 41787 101163 0 0 0 0 0
PA-20 127281 38212 1935 0 0 0 0
PA-21 79451 80180 0 0 0 0 0
PA-22 123716 32176 1323 0 0 0 0
PA-23 49297 92424 0 0 0 0 0
RI-1 97254 61253 1624 0 0 0 0
RI-2 76769 96282 0 0 0 0 0
SC-1 52916 63945 971 0 0 0 0
SC-2 50749 71569 0 0 0 0 0
SC-3 77125 NA 8214 0 0 0 0
SC-4 40394 69802 0 0 0 0 0
SC-5 69345 33191 0 0 0 0 0
SC-6 62582 56653 0 0 0 0 0
SD-1 142122 133530 0 0 0 0 0
TN-1 27580 89497 3781 0 0 0 0
TN-2 NA 109045 12 0 0 0 0
TN-3 84967 49885 2641 0 0 0 0
TN-4 93453 47865 4 0 0 0 0
TN-5 109282 27061 6 0 0 0 0
TN-6 104094 NA 11 0 0 0 0
TN-7 72359 73835 3 0 0 0 0
TN-8 93945 31527 0 0 0 0 0
TN-9 112143 40812 1875 0 0 0 0
TX-1 100685 NA 2598 0 0 0 0
TX-2 91762 NA 5584 0 0 0 0
TX-3 28223 99852 1453 0 0 0 0
TX-4 94134 32221 1141 0 0 0 0
TX-5 52214 27121 1195 0 0 0 0
TX-6 91546 NA 5288 0 0 0 0
TX-7 17866 108718 1338 0 0 0 0
TX-8 38041 50630 547 0 0 0 0
TX-9 78965 35422 2510 0 0 0 0
TX-10 121030 8735 4511 0 0 0 0
TX-11 83236 NA 3159 0 0 0 0
TX-12 78913 34879 743 0 0 0 0
TX-13 86376 47877 1567 0 0 0 0
TX-14 76851 48942 919 0 0 0 0
TX-15 76544 NA 3458 0 0 0 0
TX-16 44024 36064 1583 0 0 0 0
TX-17 109359 NA 3271 0 0 0 0
TX-18 68014 12104 2217 0 0 0 0
TX-19 89702 19062 1206 0 0 0 0
TX-20 68544 NA 6380 0 0 0 0
TX-21 35112 106515 1245 0 0 0 0
TX-22 NA 66536 943 0 0 0 0
TX-23 51690 41363 475 0 0 0 0
TX-24 63857 22798 998 0 0 0 0
TX-25 63974 40112 1828 0 0 0 0
TX-26 69782 69438 0 0 0 0 0
TX-27 66604 35209 2231 0 0 0 0
UT-1 66006 111416 0 0 0 0 0
UT-2 78981 92109 0 0 0 0 0
UT-3 NA 108478 32661 0 0 0 0
VT-1 38296 114191 12464 0 0 0 0
VA-1 62379 76926 3497 0 0 0 0
VA-2 NA 78108 97 0 0 0 0
VA-3 63946 92928 17 0 0 0 0
VA-4 80695 67708 3 0 0 0 0
VA-5 88293 NA 31 0 0 0 0
VA-6 68192 66537 2411 0 0 0 0
VA-7 46514 76752 4958 0 0 0 0
VA-8 68071 69620 2379 0 0 0 0
VA-9 76227 75009 2 0 0 0 0
VA-10 75361 86506 2168 0 0 0 0
WA-1 59444 123956 0 0 0 0 0
WA-2 101383 68622 0 0 0 0 0
WA-3 97323 59686 5049 0 0 0 0
WA-4 45990 112148 2530 0 0 0 0
WA-5 109549 60816 0 0 0 0 0
WA-6 89985 47720 6193 0 0 0 0
WA-7 126313 51759 0 0 0 0 0
WA-8 59824 79209 0 0 0 0 0
WV-1 79529 70069 0 0 0 0 0
WV-2 87904 49413 0 0 0 0 0
WV-3 84619 60844 787 0 0 0 0
WV-4 91184 22054 0 0 0 0 0
WI-1 95055 59309 1440 0 0 0 0
WI-2 112677 71989 1379 0 0 0 0
WI-3 75132 99304 1029 0 0 0 0
WI-4 129557 NA 7467 0 0 0 0
WI-5 99713 54826 2382 0 0 0 0
WI-6 59922 111348 13 0 0 0 0
WI-7 122124 57535 9 0 0 0 0
WI-8 74436 101379 1337 0 0 0 0
WI-9 NA 111503 67 0 0 0 0
WY-1 46041 113236 0 0 0 0 0
