AREA DEM REP OTH OVERVOTES UNDERVOTES BLANKVOTES TOT
CA-45 121814 171417 0 0 0 0 0
CA-46 95694 54121 0 0 0 0 0
CA-47 130093 99919 0 0 0 0 0
CA-48 113358 177144 0 0 0 0 0
CA-49 114893 159725 0 0 0 0 0
CA-50 83455 174838 0 0 0 0 0
CA-51 113934 45464 0 0 0 0 0
CA-52 151451 144459 0 0 0 0 0
CA-53 164825 103482 0 0 0 0 0
CO-1 237579 93217 17414 0 0 0 0
CO-2 234758 162639 24183 0 0 0 0
CO-3 142619 185291 19337 0 0 0 0
CO-4 125800 200006 16530 0 0 0 0
CO-5 NA 199639 107592 0 0 0 0
CO-6 156937 163938 22039 0 0 0 0
CO-7 182460 139066 19444 0 0 0 0
CT-1 206973 82321 7767 0 0 0 0
CT-2 204708 88103 6149 0 0 0 0
CT-4 175929 117503 0 0 0 0 0
CT-5 146098 138637 22 0 0 0 0
DE-1 249933 129757 8369 0 0 0 0
FL-1 92961 238440 11193 0 0 0 0
FL-2 157634 175856 228 0 0 0 0
FL-3 102468 204331 8870 0 0 0 0
FL-4 NA 239988 75482 0 0 0 0
FL-5 190472 70700 7981 0 0 0 0
FL-6 146489 195962 0 0 0 0 0
FL-7 130479 185518 13 0 0 0 0
FL-8 130870 205432 12607 0 0 0 0
FL-9 164891 98856 0 0 0 0 0
FL-10 153574 164649 46 0 0 0 0
FL-11 120303 218360 0 0 0 0 0
FL-12 108770 209604 11793 0 0 0 0
FL-13 139742 189605 0 0 0 0 0
FL-14 197121 83480 0 0 0 0 0
FL-15 NA 1 0 0 0 0 0
FL-16 161929 187147 0 0 0 0 0
FL-17 116766 165488 12 0 0 0 0
FL-18 166257 164353 55 0 0 0 0
FL-19 109746 189833 6637 0 0 0 0
FL-20 214727 NA 29558 0 0 0 0
FL-21 221263 NA 63137 0 0 0 0
FL-22 171021 142050 0 0 0 0 0
FL-23 174205 98096 3129 0 0 0 0
FL-24 1 NA 0 0 0 0 0
FL-25 NA 151466 48763 0 0 0 0
FL-26 135694 108820 8443 0 0 0 0
FL-27 85020 138488 6663 0 0 0 0
GA-1 92399 157181 0 0 0 0 0
GA-2 162751 92410 0 0 0 0 0
GA-3 NA 232380 0 0 0 0 0
GA-4 208861 75041 0 0 0 0 0
GA-5 234330 43335 0 0 0 0 0
GA-6 104365 189669 0 0 0 0 0
GA-7 95377 156689 0 0 0 0 0
GA-8 NA 197789 0 0 0 0 0
GA-9 60052 192101 0 0 0 0 0
GA-10 NA 211065 0 0 0 0 0
GA-11 90353 196968 0 0 0 0 0
GA-12 139148 119973 0 0 0 0 0
GA-13 201988 79550 0 0 0 0 0
GA-14 59245 159947 0 0 0 0 0
HI-1 116505 96824 0 0 0 0 0
HI-2 168503 40707 0 0 0 0 0
ID-1 97450 199402 19872 0 0 0 0
ID-2 110847 207412 235 0 0 0 0
IL-1 236854 83989 1 0 0 0 0
IL-2 188303 69115 40294 0 0 0 0
IL-3 168738 77653 7 0 0 0 0
IL-4 133226 27279 4 0 0 0 0
IL-5 177729 77289 15359 0 0 0 0
IL-6 132991 193138 0 0 0 0 0
IL-7 242439 31466 12530 0 0 0 0
IL-8 123206 101860 0 0 0 0 0
IL-9 194869 98924 14 0 0 0 0
IL-10 133890 130564 0 0 0 0 0
IL-11 148928 105348 19 0 0 0 0
IL-12 157000 129902 17047 0 0 0 0
IL-13 136032 137034 21319 0 0 0 0
IL-14 124351 177603 0 0 0 0 0
IL-15 94162 205775 0 0 0 0 0
IL-16 112301 181789 0 0 0 0 0
IL-17 153519 134623 19 0 0 0 0
IL-18 85164 244467 0 0 0 0 0
IN-1 187743 91291 0 0 0 0 0
IN-2 130113 134033 9329 0 0 0 0
IN-3 92363 187872 0 0 0 0 0
IN-4 93015 168688 10565 0 0 0 0
IN-5 125347 194570 13442 0 0 0 0
IN-6 96678 162613 15962 0 0 0 0
IN-7 162122 95828 0 0 0 0 0
IN-8 122325 151533 10134 0 0 0 0
IN-9 132848 165332 0 0 0 0 0
IA-1 222422 162465 5962 0 0 0 0
IA-2 211863 161977 7435 0 0 0 0
IA-3 168632 202000 16210 0 0 0 0
IA-4 169470 200063 8350 0 0 0 0
KS-1 NA 211337 0 0 0 0 0
KS-2 113735 167463 12520 0 0 0 0
KS-3 NA 201087 92675 0 0 0 0
KS-4 81770 161094 16058 0 0 0 0
KY-1 87199 199956 0 0 0 0 0
KY-2 89541 181508 11218 0 0 0 0
KY-3 206385 111452 4819 0 0 0 0
KY-4 104734 186036 8674 0 0 0 0
KY-5 55447 195408 0 0 0 0 0
KY-6 141438 153222 8340 0 0 0 0
LA-1 61703 193496 10367 0 0 0 0
LA-2 158501 38801 6791 0 0 0 0
LA-3 67070 139123 3765 0 0 0 0
LA-4 NA 187894 61637 0 0 0 0
LA-5 NA 202536 57680 0 0 0 0
LA-6 NA 243553 63160 0 0 0 0
ME-1 236363 128440 0 0 0 0 0
ME-2 191456 137542 0 0 0 0 0
MD-1 92812 214204 15886 0 0 0 0
MD-2 194088 92071 9781 0 0 0 0
MD-3 213747 94549 11563 0 0 0 0
MD-4 240385 64560 6567 0 0 0 0
MD-5 238618 95271 9931 0 0 0 0
MD-6 181921 117313 10315 0 0 0 0
MD-7 247770 67405 8643 0 0 0 0
MD-8 217531 113033 12692 0 0 0 0
MA-1 261936 NA 0 0 0 0 0
MA-2 259257 NA 0 0 0 0 0
MA-3 212119 109372 0 0 0 0 0
MA-4 221303 129936 10741 0 0 0 0
MA-5 257490 82944 0 0 0 0 0
MA-6 180942 176612 16739 0 0 0 0
MA-7 210794 NA 41199 0 0 0 0
MA-8 263999 82242 0 0 0 0 0
MA-9 212754 116531 32655 0 0 0 0
MI-1 165179 167060 14798 0 0 0 0
MI-2 108973 194653 14641 0 0 0 0
MI-3 144108 171675 10500 0 0 0 0
MI-4 104996 197386 10567 0 0 0 0
MI-5 214531 103931 11684 0 0 0 0
MI-6 136563 174955 8957 0 0 0 0
MI-7 136849 169668 11552 0 0 0 0
MI-8 128657 202217 14180 0 0 0 0
MI-9 208846 114760 13710 0 0 0 0
MI-10 97734 226075 4803 0 0 0 0
MI-11 158879 181788 17472 0 0 0 0
MI-12 216884 92472 9867 0 0 0 0
MI-13 235336 38769 10165 0 0 0 0
MI-14 270450 51395 6947 0 0 0 0
MN-1 193211 142164 505 0 0 0 0
MN-2 164338 193587 521 0 0 0 0
MN-3 159937 222335 433 0 0 0 0
MN-4 216685 109659 21647 0 0 0 0
MN-5 262102 88753 1114 0 0 0 0
MN-6 174944 179240 969 0 0 0 0
MN-7 197791 114151 15634 0 0 0 0
MN-8 191976 160520 1167 0 0 0 0
MS-1 114076 186760 8341 0 0 0 0
MS-2 214978 99160 6106 0 0 0 0
MS-3 NA 234717 58605 0 0 0 0
MS-4 82344 182998 20090 0 0 0 0
MO-1 267927 60832 11824 0 0 0 0
MO-2 146272 236971 11205 0 0 0 0
MO-3 111189 214843 12353 0 0 0 0
MO-4 113120 192237 13366 0 0 0 0
MO-5 200290 122149 8503 0 0 0 0
MO-6 108503 216906 8279 0 0 0 0
MO-7 98498 203565 16677 0 0 0 0
MO-8 73755 216083 10553 0 0 0 0
MT-1 204939 255468 19333 0 0 0 0
NE-1 81206 174889 0 0 0 0 0
NE-2 129767 133964 0 0 0 0 0
NE-3 65266 187423 0 0 0 0 0
NV-1 113967 56521 8790 0 0 0 0
NV-2 102019 162213 17217 0 0 0 0
NV-3 116823 137244 18456 0 0 0 0
NV-4 120501 101261 18730 0 0 0 0
NH-1 171650 158659 14521 0 0 0 0
NH-2 169275 152977 14936 0 0 0 0
NJ-1 210470 92459 5590 0 0 0 0
NJ-2 116462 166677 5930 0 0 0 0
NJ-3 145506 174253 4640 0 0 0 0
NJ-4 107991 195145 3111 0 0 0 0
NJ-5 130100 167501 6770 0 0 0 0
NJ-6 151782 84360 3496 0 0 0 0
NJ-7 123057 175662 8596 0 0 0 0
NJ-8 130853 31763 5174 0 0 0 0
NJ-9 162822 55091 2220 0 0 0 0
NJ-10 201435 24271 4354 0 0 0 0
NJ-11 123897 182237 3725 0 0 0 0
NJ-12 189926 80906 3546 0 0 0 0
NM-1 162924 112473 459 0 0 0 0
NM-2 92162 133180 173 0 0 0 0
NM-3 167103 97616 0 0 0 0 0
NY-1 145198 131650 0 0 0 0 0
NY-2 99955 141950 0 0 0 0 0
NY-3 157602 113021 2007 0 0 0 0
NY-4 163955 85693 15603 0 0 0 0
NY-5 167835 17875 1345 0 0 0 0
NY-6 111499 50845 1913 0 0 0 0
NY-7 141322 NA 7811 0 0 0 0
NY-8 184038 17650 2441 0 0 0 0
NY-9 186141 24164 2991 0 0 0 0
NY-10 165000 39311 0 0 0 0 0
NY-11 92428 103118 1939 0 0 0 0
NY-12 193455 46692 0 0 0 0 0
NY-13 174789 12132 5533 0 0 0 0
NY-14 120761 21755 2570 0 0 0 0
NY-15 152661 4427 0 0 0 0 0
NY-16 179561 53935 2974 0 0 0 0
NY-17 171417 91899 2771 0 0 0 0
NY-18 143845 133049 0 0 0 0 0
NY-19 133567 149736 0 0 0 0 0
NY-20 203400 93778 0 0 0 0 0
NY-21 126631 121646 4174 0 0 0 0
NY-22 102080 157941 0 0 0 0 0
NY-23 127535 137669 0 0 0 0 0
NY-24 143044 127054 22670 0 0 0 0
NY-25 179810 133389 0 0 0 0 0
NY-26 212588 71666 0 0 0 0 0
NY-27 156219 161220 0 0 0 0 0
NC-1 254644 77288 6134 0 0 0 0
NC-2 128973 174066 8358 0 0 0 0
NC-3 114314 195571 0 0 0 0 0
NC-4 259534 88951 0 0 0 0 0
NC-5 148252 200945 0 0 0 0 0
NC-6 142467 222116 0 0 0 0 0
NC-7 168695 168041 0 0 0 0 0
NC-8 137139 160695 4446 0 0 0 0
NC-9 171503 194537 9650 0 0 0 0
NC-10 144023 190826 0 0 0 0 0
NC-11 141107 190319 0 0 0 0 0
NC-12 247591 63317 0 0 0 0 0
NC-13 160115 210495 0 0 0 0 0
ND-1 131870 173585 10769 0 0 0 0
OH-1 131490 201907 16319 0 0 0 0
OH-2 137077 194296 0 0 0 0 0
OH-3 201897 77901 15854 0 0 0 0
OH-4 114214 182643 16141 0 0 0 0
OH-5 137806 201514 12558 0 0 0 0
OH-6 144444 164536 0 0 0 0 0
OH-7 137708 178104 0 0 0 0 0
OH-8 NA 246378 1938 0 0 0 0
OH-9 217771 68668 11725 0 0 0 0
OH-10 131097 208201 10373 0 0 0 0
OH-11 258359 NA 0 0 0 0 0
OH-12 134605 233869 0 0 0 0 0
OH-13 235492 88120 0 0 0 0 0
OH-14 131637 183657 24600 0 0 0 0
OH-15 128188 205274 0 0 0 0 0
OH-16 170600 185165 0 0 0 0 0
OK-1 91421 181084 12807 0 0 0 0
OK-2 96081 143701 10830 0 0 0 0
OK-3 53472 201744 12787 0 0 0 0
OK-4 71846 176740 11745 0 0 0 0
OK-5 97504 153603 10570 0 0 0 0
OR-1 197845 109699 23927 0 0 0 0
OR-2 96741 228043 7025 0 0 0 0
OR-3 264979 70325 19799 0 0 0 0
OR-4 212866 140549 6205 0 0 0 0
OR-5 177229 139223 11116 0 0 0 0
PA-1 235394 41708 0 0 0 0 0
PA-2 318176 33381 4829 0 0 0 0
PA-3 123933 165826 12755 0 0 0 0
PA-4 104643 181603 17734 0 0 0 0
PA-5 104725 177740 0 0 0 0 0
PA-6 143803 191725 0 0 0 0 0
PA-7 143509 209942 0 0 0 0 0
PA-8 152859 199379 0 0 0 0 0
PA-9 105128 169177 0 0 0 0 0
PA-10 94227 179563 0 0 0 0 0
PA-11 118231 166967 0 0 0 0 0
PA-12 163589 175352 0 0 0 0 0
PA-13 209901 93918 0 0 0 0 0
PA-14 251932 75702 0 0 0 0 0
PA-15 128764 168960 0 0 0 0 0
PA-16 111185 156192 17404 0 0 0 0
PA-17 161393 106208 0 0 0 0 0
PA-18 122146 216727 0 0 0 0 0
RI-1 108612 83737 12766 0 0 0 0
RI-2 124067 78189 20404 0 0 0 0
SC-1 103557 179908 6548 0 0 0 0
SC-2 NA 196116 7602 0 0 0 0
SC-3 84735 169512 516 0 0 0 0
SC-4 89964 173201 3719 0 0 0 0
SC-5 123443 154324 236 0 0 0 0
SC-6 218717 NA 14898 0 0 0 0
SC-7 122389 153068 281 0 0 0 0
SD-1 153789 207640 0 0 0 0 0
TN-1 47663 182252 9757 0 0 0 0
TN-2 54522 196894 13089 0 0 0 0
TN-3 91094 157830 7985 0 0 0 0
TN-4 102022 128568 0 0 0 0 0
TN-5 171621 86240 5234 0 0 0 0
TN-6 NA 184383 56858 0 0 0 0
TN-7 61679 182730 12897 0 0 0 0
TN-8 79490 190923 9009 0 0 0 0
TN-9 188422 59742 2823 0 0 0 0
TX-1 67222 178322 4114 0 0 0 0
TX-2 80512 159664 6152 0 0 0 0
TX-3 NA 187180 0 0 0 0 0
TX-4 60214 182679 7450 0 0 0 0
TX-5 69178 134091 4961 0 0 0 0
TX-6 98053 145019 6864 0 0 0 0
TX-7 85553 142793 6491 0 0 0 0
TX-8 51051 194043 5958 0 0 0 0
TX-9 144075 36139 3352 0 0 0 0
TX-10 95710 159783 8526 0 0 0 0
TX-11 41970 177742 6311 0 0 0 0
TX-12 66080 175649 5983 0 0 0 0
TX-13 NA 187775 18613 0 0 0 0
TX-14 109697 131460 4682 0 0 0 0
TX-15 89296 54056 3309 0 0 0 0
TX-16 101403 51043 2559 0 0 0 0
TX-17 NA 143284 35978 0 0 0 0
TX-18 146223 44015 4694 0 0 0 0
TX-19 NA 163239 28824 0 0 0 0
TX-20 119032 62376 4769 0 0 0 0
TX-21 109326 187015 12524 0 0 0 0
TX-22 80203 160668 10040 0 0 0 0
TX-23 96676 87547 7946 0 0 0 0
TX-24 87645 148586 7258 0 0 0 0
TX-25 98827 154245 10860 0 0 0 0
TX-26 74237 176642 7844 0 0 0 0
TX-27 83395 120684 8572 0 0 0 0
TX-28 112456 49309 3880 0 0 0 0
TX-29 86053 NA 9558 0 0 0 0
TX-30 171059 41222 4733 0 0 0 0
TX-31 82977 145348 8862 0 0 0 0
TX-32 99288 146653 5695 0 0 0 0
TX-33 85114 30252 2009 0 0 0 0
TX-34 89606 52448 2724 0 0 0 0
TX-35 105626 52894 6659 0 0 0 0
TX-36 62143 165405 6284 0 0 0 0
UT-1 60611 175487 9430 0 0 0 0
UT-2 83176 154523 10846 0 0 0 0
UT-3 60719 198828 0 0 0 0 0
UT-4 119803 119035 6439 0 0 0 0
VT-1 208600 67543 13788 0 0 0 0
VA-1 147036 200845 8925 0 0 0 0
VA-2 142548 166231 443 0 0 0 0
VA-3 259199 58931 806 0 0 0 0
VA-4 150190 199292 564 0 0 0 0
VA-5 149214 193009 5888 0 0 0 0
VA-6 111949 211278 666 0 0 0 0
VA-7 158012 222983 914 0 0 0 0
VA-8 226847 107370 16970 0 0 0 0
VA-9 116400 184882 376 0 0 0 0
VA-10 142024 214038 10382 0 0 0 0
VA-11 202606 117902 11735 0 0 0 0
WA-1 177025 151187 0 0 0 0 0
WA-2 184826 117465 0 0 0 0 0
WA-3 116438 177446 0 0 0 0 0
WA-4 78940 154749 0 0 0 0 0
WA-5 117512 191066 0 0 0 0 0
WA-6 186661 129725 0 0 0 0 0
WA-7 298368 76212 0 0 0 0 0
WA-8 121886 180204 0 0 0 0 0
WA-9 192034 76105 0 0 0 0 0
WA-10 163036 115381 0 0 0 0 0
WV-1 80342 133809 0 0 0 0 0
WV-2 68560 158206 0 0 0 0 0
WV-3 108199 92238 0 0 0 0 0
WI-1 158414 200423 6054 0 0 0 0
WI-2 265422 124683 6 0 0 0 0
WI-3 217712 121713 0 0 0 0 0
WI-4 235257 80787 9277 0 0 0 0
WI-5 118478 250335 0 0 0 0 0
WI-6 135921 223460 0 0 0 0 0
WI-7 157524 201720 20 0 0 0 0
WI-8 156287 198874 0 0 0 0 0
WY-1 57573 166452 17596 0 0 0 0
CT-3 217573 73726 1 0 0 0 0
