AREA DEM REP OTH OVERVOTES UNDERVOTES BLANKVOTES TOT
HI-2 124116 23917 8066 0 0 0 0
ID-1 79662 95833 0 0 0 0 0
ID-2 82237 84175 0 0 0 0 0
IL-1 126632 10147 414 0 0 0 0
IL-2 127297 23037 1 0 0 0 0
IL-3 115591 79434 1340 0 0 0 0
IL-4 64924 124847 1 0 0 0 0
IL-5 119336 35756 0 0 0 0 0
IL-6 69359 106667 1 0 0 0 0
IL-7 88239 15854 1 0 0 0 0
IL-8 105595 25512 0 0 0 0 0
IL-9 121915 47054 14 0 0 0 0
IL-10 106804 106603 7 0 0 0 0
IL-11 135755 65680 5 0 0 0 0
IL-12 56644 151899 10 0 0 0 0
IL-13 49777 109726 4763 0 0 0 0
IL-14 60505 176076 7 0 0 0 0
IL-15 87676 102555 0 0 0 0 0
IL-16 54002 114324 2 0 0 0 0
IL-17 81220 113145 0 0 0 0 0
IL-18 79102 108028 0 0 0 0 0
IL-19 60967 132571 1 0 0 0 0
IL-20 78634 137223 0 0 0 0 0
IL-21 46996 137037 2 0 0 0 0
IL-22 129187 81102 0 0 0 0 0
IL-23 128113 34825 0 0 0 0 0
IL-24 152344 73766 0 0 0 0 0
IN-1 121155 48756 0 0 0 0 0
IN-2 117617 95605 1623 0 0 0 0
IN-3 101777 77094 0 0 0 0 0
IN-4 88361 107762 2060 0 0 0 0
IN-5 78807 127194 0 0 0 0 0
IN-6 105773 86854 0 0 0 0 0
IN-7 77355 130005 0 0 0 0 0
IN-8 109013 107013 0 0 0 0 0
IN-9 136056 NA 0 0 0 0 0
IN-10 114559 76890 0 0 0 0 0
IN-11 115895 74829 1135 0 0 0 0
IA-1 101024 109694 486 0 0 0 0
IA-2 102980 100344 1226 0 0 0 0
IA-3 90981 117957 0 0 0 0 0
IA-4 145343 65013 0 0 0 0 0
IA-5 135600 71377 2075 0 0 0 0
IA-6 133507 62292 2203 0 0 0 0
KS-1 52459 142311 0 0 0 0 0
KS-2 88645 82946 3270 0 0 0 0
KS-3 52110 123578 4162 0 0 0 0
KS-4 90067 86832 2269 0 0 0 0
KS-5 65340 109573 5712 0 0 0 0
KY-1 118886 26089 10 0 0 0 0
KY-2 79016 51900 4 0 0 0 0
KY-3 80496 58019 2229 0 0 0 0
KY-4 77009 97493 0 0 0 0 0
KY-5 49128 100204 1141 0 0 0 0
KY-6 90695 NA 5798 0 0 0 0
KY-7 110450 40381 0 0 0 0 0
LA-1 61652 56679 12227 0 0 0 0
LA-2 85923 NA 6904 0 0 0 0
LA-3 39728 109135 0 0 0 0 0
LA-4 76406 NA 0 0 0 0 0
LA-5 83696 75574 0 0 0 0 0
LA-6 53212 99780 0 0 0 0 0
LA-7 117196 23414 0 0 0 0 0
LA-8 106285 NA 6526 0 0 0 0
ME-1 108105 145523 0 0 0 0 0
ME-2 43150 169292 7105 0 0 0 0
MD-1 72993 85919 0 0 0 0 0
MD-2 139196 35258 21849 0 0 0 0
MD-3 107014 36447 0 0 0 0 0
MD-4 69855 95158 0 0 0 0 0
MD-5 77836 57057 0 0 0 0 0
MD-6 126801 52203 0 0 0 0 0
MD-7 94991 NA 5642 0 0 0 0
MD-8 100343 111274 26035 0 0 0 0
MA-1 78181 137652 0 0 0 0 0
MA-2 134408 41563 9776 0 0 0 0
MA-3 168520 NA 0 0 0 0 0
MA-4 109268 100562 0 0 0 0 0
MA-5 144217 70036 0 0 0 0 0
MA-6 121562 91655 8589 0 0 0 0
MA-7 162126 37063 11599 0 0 0 0
MA-8 133131 33437 12255 0 0 0 0
MA-9 103901 34547 10920 0 0 0 0
MA-10 NA 176604 0 0 0 0 0
MA-11 131789 NA 59240 0 0 0 0
MA-12 222418 NA 0 0 0 0 0
MI-1 126161 8927 1494 0 0 0 0
MI-2 95053 95397 1288 0 0 0 0
MI-3 95261 99231 1666 0 0 0 0
MI-4 69655 107881 2201 0 0 0 0
MI-5 94973 109589 876 0 0 0 0
MI-6 108909 96008 1587 0 0 0 0
MI-7 124260 50301 3021 0 0 0 0
MI-8 110127 75323 1182 0 0 0 0
MI-9 61641 146712 1348 0 0 0 0
MI-10 89980 118726 1478 0 0 0 0
MI-11 97325 118871 919 0 0 0 0
MI-12 94815 85326 726 0 0 0 0
MI-13 83387 9002 1298 0 0 0 0
MI-14 107503 52995 1168 0 0 0 0
MI-15 117313 39177 2060 0 0 0 0
MI-16 121682 36378 2284 0 0 0 0
MI-17 112746 60476 2351 0 0 0 0
MI-18 123113 60995 2087 0 0 0 0
MI-19 64337 131799 1509 0 0 0 0
MN-1 70630 158177 2966 0 0 0 0
MN-2 97488 148322 0 0 0 0 0
MN-3 72044 149013 4402 0 0 0 0
MN-4 133282 59767 4510 0 0 0 0
MN-5 138213 50764 6619 0 0 0 0
MN-6 147507 99201 0 0 0 0 0
MN-7 174080 64333 3214 0 0 0 0
MN-8 206755 NA 0 0 0 0 0
MS-1 93687 NA 0 0 0 0 0
MS-2 75092 42601 1480 0 0 0 0
MS-3 129088 8321 0 0 0 0 0
MS-4 28737 101132 3122 0 0 0 0
MS-5 48724 104554 0 0 0 0 0
MO-1 87310 45874 0 0 0 0 0
MO-2 111568 106811 0 0 0 0 0
MO-3 115109 65623 0 0 0 0 0
MO-4 115955 91605 0 0 0 0 0
MO-5 100876 41681 5745 0 0 0 0
MO-6 83755 120969 1937 0 0 0 0
MO-7 81848 133656 0 0 0 0 0
MO-8 132386 60179 4082 0 0 0 0
MO-9 120325 94816 0 0 0 0 0
MO-10 131675 51024 0 0 0 0 0
MT-1 111487 56297 0 0 0 0 0
MT-2 68972 84149 0 0 0 0 0
NE-1 53699 146558 0 0 0 0 0
NE-2 106296 88352 0 0 0 0 0
NE-3 51012 150720 5025 0 0 0 0
NV-1 153996 24124 14863 0 0 0 0
NH-1 107806 48087 2349 0 0 0 0
NH-2 65792 100911 0 0 0 0 0
NJ-1 136624 56363 1911 0 0 0 0
NJ-2 141753 87915 0 0 0 0 0
NJ-3 127164 75934 1641 0 0 0 0
NJ-4 113281 54789 2798 0 0 0 0
NJ-5 64598 137803 3705 0 0 0 0
NJ-6 85053 125920 3331 0 0 0 0
NJ-7 120526 92624 0 0 0 0 0
NJ-8 108841 44775 580 0 0 0 0
NJ-9 89723 107454 5167 0 0 0 0
NJ-10 88245 17129 1401 0 0 0 0
NJ-11 129026 59397 2385 0 0 0 0
NJ-12 49189 136973 1120 0 0 0 0
NJ-13 105291 100050 3710 0 0 0 0
NJ-14 73174 66319 7275 0 0 0 0
NJ-15 106170 54487 19179 0 0 0 0
NM-1 61800 162587 1159 0 0 0 0
NM-2 123563 52131 0 0 0 0 0
NY-1 135528 61671 10269 0 0 0 0
NY-2 91241 67755 906 0 0 0 0
NY-3 94265 84824 2350 0 0 0 0
NY-4 83971 106058 0 0 0 0 0
NY-5 87868 110366 0 0 0 0 0
NY-6 112422 60567 8958 0 0 0 0
NY-7 107312 107312 6061 0 0 0 0
NY-8 107295 30191 375 0 0 0 0
NY-9 109552 109552 5643 0 0 0 0
NY-10 106222 106222 9740 0 0 0 0
NY-11 84770 19203 10485 0 0 0 0
NY-12 43203 5336 1093 0 0 0 0
NY-13 110624 21600 0 0 0 0 0
NY-14 55723 8977 891 0 0 0 0
NY-15 69242 33641 6604 0 0 0 0
NY-16 93995 19423 0 0 0 0 0
NY-17 89126 27734 19055 0 0 0 0
NY-18 112187 29728 7507 0 0 0 0
NY-19 91672 91672 2809 0 0 0 0
NY-20 91977 14114 4399 0 0 0 0
NY-21 41285 41285 598 0 0 0 0
NY-22 92044 11130 3418 0 0 0 0
NY-23 80424 93006 0 0 0 0 0
NY-24 99761 81111 2140 0 0 0 0
NY-25 58216 139389 0 0 0 0 0
NY-26 60511 120049 3421 0 0 0 0
NY-27 127048 63626 0 0 0 0 0
NY-28 170034 44053 1075 0 0 0 0
NY-29 100663 96476 17083 0 0 0 0
NY-30 75951 95564 0 0 0 0 0
NY-31 62032 123143 0 0 0 0 0
NY-32 101419 81597 2124 0 0 0 0
NY-33 48855 125163 8737 0 0 0 0
NY-34 58247 126566 7383 0 0 0 0
NY-35 67177 120738 0 0 0 0 0
NY-36 123246 61701 0 0 0 0 0
NY-37 100042 23660 4249 0 0 0 0
NY-38 46307 165702 0 0 0 0 0
NY-39 109986 68018 0 0 0 0 0
NC-1 98611 29295 2050 0 0 0 0
NC-2 113368 NA 0 0 0 0 0
NC-3 77193 35089 0 0 0 0 0
NC-4 92165 59917 0 0 0 0 0
NC-5 98789 83129 246 0 0 0 0
NC-6 103851 NA 3960 0 0 0 0
NC-7 95463 21955 0 0 0 0 0
NC-8 99296 49094 2691 0 0 0 0
NC-9 70847 82297 644 0 0 0 0
NC-10 67190 99882 0 0 0 0 0
NC-11 93857 88752 1796 0 0 0 0
ND-1 104263 181018 4600 0 0 0 0
OH-1 56995 109789 2732 0 0 0 0
OH-2 88178 83459 0 0 0 0 0
OH-3 33873 100871 10630 0 0 0 0
OH-4 51784 121173 0 0 0 0 0
OH-5 60304 124910 0 0 0 0 0
OH-6 67067 107064 0 0 0 0 0
OH-7 54755 101027 0 0 0 0 0
OH-8 46424 110775 4158 0 0 0 0
OH-9 91040 73919 3010 0 0 0 0
OH-10 57757 127147 0 0 0 0 0
OH-11 47548 120716 0 0 0 0 0
OH-12 89424 90987 15429 0 0 0 0
OH-13 108061 49828 5794 0 0 0 0
OH-14 121652 39917 2619 0 0 0 0
OH-15 57741 109630 0 0 0 0 0
OH-16 55671 116374 2046 0 0 0 0
OH-17 72168 94874 0 0 0 0 0
OH-18 116901 45735 23198 0 0 0 0
OH-19 90386 86162 3347 0 0 0 0
OH-20 98785 NA 23191 0 0 0 0
OH-21 91903 12434 5289 0 0 0 0
OH-22 128535 42727 5461 0 0 0 0
OH-23 130576 47804 0 0 0 0 0
OK-1 100945 84374 1725 0 0 0 0
OK-2 102402 87341 0 0 0 0 0
OK-3 151271 31732 1562 0 0 0 0
OK-4 116425 34170 4762 0 0 0 0
OK-5 74752 78651 4361 0 0 0 0
OK-6 137498 55953 0 0 0 0 0
OR-1 154844 109140 16 0 0 0 0
OR-2 173313 67431 17 0 0 0 0
OR-3 148503 NA 28548 0 0 0 0
OR-4 122475 85943 36434 0 0 0 0
PA-1 117087 40191 1927 0 0 0 0
PA-2 109855 37907 1607 0 0 0 0
PA-3 98627 35491 700 0 0 0 0
PA-4 144890 69700 0 0 0 0 0
PA-5 81299 119682 0 0 0 0 0
PA-6 133624 46103 1271 0 0 0 0
PA-7 109436 92788 127 0 0 0 0
PA-8 93855 92543 3225 0 0 0 0
PA-9 154359 NA 0 0 0 0 0
PA-10 74925 125218 0 0 0 0 0
PA-11 130175 53621 0 0 0 0 0
PA-12 122504 58489 0 0 0 0 0
PA-13 75435 130705 0 0 0 0 0
PA-14 114472 43308 1864 0 0 0 0
PA-15 108844 57616 430 0 0 0 0
PA-16 57836 97527 1092 0 0 0 0
PA-17 86158 82370 1336 0 0 0 0
PA-18 113787 77594 0 0 0 0 0
PA-19 51686 124098 0 0 0 0 0
PA-20 134961 44432 662 0 0 0 0
PA-21 99160 67763 0 0 0 0 0
PA-22 97036 77030 1350 0 0 0 0
PA-23 95821 73641 0 0 0 0 0
PA-24 79937 101048 1541 0 0 0 0
PA-25 78857 103632 0 0 0 0 0
RI-1 116674 68080 2248 0 0 0 0
RI-2 154453 45438 2021 0 0 0 0
SC-1 89891 40598 14 0 0 0 0
SC-2 60602 83426 967 0 0 0 0
SC-3 117740 NA 115 0 0 0 0
SC-4 91721 32983 61 0 0 0 0
SC-5 66073 62095 342 0 0 0 0
SC-6 75916 60288 692 0 0 0 0
SD-1 29533 121587 1282 0 0 0 0
SD-2 42968 99601 0 0 0 0 0
TN-1 69507 97781 1446 0 0 0 0
TN-2 69449 117256 2 0 0 0 0
TN-3 123872 57116 2581 0 0 0 0
TN-4 115392 NA 7331 0 0 0 0
TN-5 125830 NA 10321 0 0 0 0
TN-6 64462 116905 8 0 0 0 0
TN-7 105684 NA 15 0 0 0 0
TN-8 100683 63819 1452 0 0 0 0
TX-1 135384 26334 0 0 0 0 0
TX-2 133910 NA 6992 0 0 0 0
TX-3 60070 171343 0 0 0 0 0
TX-4 105394 62641 0 0 0 0 0
TX-5 67871 56056 1841 0 0 0 0
TX-6 119025 60316 1193 0 0 0 0
TX-7 NA 193127 0 0 0 0 0
TX-8 84404 54566 193 0 0 0 0
TX-9 112945 NA 0 0 0 0 0
TX-10 160683 48482 0 0 0 0 0
TX-11 92142 68373 0 0 0 0 0
TX-12 101814 31941 504 0 0 0 0
TX-13 101798 69328 547 0 0 0 0
TX-14 93589 58788 0 0 0 0 0
TX-15 102837 35446 0 0 0 0 0
TX-16 71876 52499 0 0 0 0 0
TX-17 127613 NA 0 0 0 0 0
TX-18 93953 15381 542 0 0 0 0
TX-19 87908 72991 0 0 0 0 0
TX-20 90173 NA 0 0 0 0 0
TX-21 149395 56211 4694 0 0 0 0
TX-22 96535 96267 0 0 0 0 0
TX-23 96481 NA 0 0 0 0 0
TX-24 82743 47075 704 0 0 0 0
UT-1 155631 106542 5358 0 0 0 0
UT-2 110931 144861 20508 0 0 0 0
VT-1 60202 124458 0 0 0 0 0
VA-1 70159 71789 5902 0 0 0 0
VA-2 41464 79381 2 0 0 0 0
VA-3 129066 NA 17722 0 0 0 0
VA-4 65982 74495 3 0 0 0 0
VA-5 101038 NA 41 0 0 0 0
VA-6 NA 90830 55146 0 0 0 0
VA-7 NA 115508 25974 0 0 0 0
VA-8 83245 68729 9353 0 0 0 0
VA-9 71439 96052 13 0 0 0 0
VA-10 103689 73616 12184 0 0 0 0
WA-1 58006 161354 5201 0 0 0 0
WA-2 107328 106786 3744 0 0 0 0
WA-3 145198 57517 2357 0 0 0 0
WA-4 115364 81813 2487 0 0 0 0
WA-5 120415 84262 2894 0 0 0 0
WA-6 137964 47539 2251 0 0 0 0
WA-7 133673 46448 3001 0 0 0 0
WV-1 108055 78134 0 0 0 0 0
WV-2 145405 52230 0 0 0 0 0
WV-3 128086 NA 0 0 0 0 0
WV-4 73626 28825 59067 0 0 0 0
WI-1 136162 71427 2205 0 0 0 0
WI-2 155158 81350 0 0 0 0 0
WI-3 139083 100218 0 0 0 0 0
WI-4 172166 NA 0 0 0 0 0
WI-5 134935 36413 2160 0 0 0 0
WI-6 80715 139541 0 0 0 0 0
WI-7 171366 60952 1575 0 0 0 0
WI-8 115996 107048 5056 0 0 0 0
WI-9 84706 163791 0 0 0 0 0
WY-1 85721 66147 0 0 0 0 0
