AREA DEM REP OTH OVERVOTES UNDERVOTES BLANKVOTES TOT
MI-15 143683 16009 2908 0 0 0 0
MI-16 136854 78723 5035 0 0 0 0
MN-1 123147 137486 429 0 0 0 0
MN-2 144083 107807 10463 0 0 0 0
MN-3 87350 205816 417 0 0 0 0
MN-4 145831 94110 15818 0 0 0 0
MN-5 158261 70109 17671 0 0 0 0
MN-6 164921 129988 572 0 0 0 0
MN-7 170936 80132 531 0 0 0 0
MN-8 185333 69460 20545 0 0 0 0
MS-1 55998 123724 3244 0 0 0 0
MS-2 102503 65263 4167 0 0 0 0
MS-3 68658 115443 4043 0 0 0 0
MS-4 66836 112444 4383 0 0 0 0
MS-5 103415 71114 2916 0 0 0 0
MO-1 131659 51857 4137 0 0 0 0
MO-2 100372 165999 4355 0 0 0 0
MO-3 137300 90202 5253 0 0 0 0
MO-4 153566 81650 5573 0 0 0 0
MO-5 144223 61803 7945 0 0 0 0
MO-6 169006 72064 5212 0 0 0 0
MO-7 79306 162558 8720 0 0 0 0
MO-8 83084 23477 116293 0 0 0 0
MO-9 117685 123580 8965 0 0 0 0
MT-1 174516 211975 17935 0 0 0 0
NE-1 67152 157108 0 0 0 0 0
NE-2 88447 125201 6290 0 0 0 0
NE-3 48833 167758 0 0 0 0 0
NV-1 75081 86472 11040 0 0 0 0
NV-2 97742 162310 17140 0 0 0 0
NH-1 115462 123939 8176 0 0 0 0
NH-2 105824 122957 14479 0 0 0 0
NJ-1 160413 44287 6034 0 0 0 0
NJ-2 83890 133131 3697 0 0 0 0
NJ-3 81590 157503 6185 0 0 0 0
NJ-4 77565 146404 6145 0 0 0 0
NJ-5 62956 181323 10054 0 0 0 0
NJ-6 124635 73402 5441 0 0 0 0
NJ-7 97285 128821 6465 0 0 0 0
NJ-8 98861 92609 1621 0 0 0 0
NJ-9 117646 89005 4279 0 0 0 0
NJ-10 127126 22086 1848 0 0 0 0
NJ-11 78742 169091 7325 0 0 0 0
NJ-12 125594 135811 7816 0 0 0 0
NJ-13 115459 25427 5587 0 0 0 0
NM-1 71635 109290 12153 0 0 0 0
NM-2 74915 95091 0 0 0 0 0
NM-3 124594 56580 4097 0 0 0 0
NY-1 96496 116620 0 0 0 0 0
NY-2 57953 112135 4506 0 0 0 0
NY-3 97518 127972 5936 0 0 0 0
NY-4 127060 89542 4414 0 0 0 0
NY-5 125918 69244 2623 0 0 0 0
NY-6 102799 18348 0 0 0 0 0
NY-7 78848 32092 0 0 0 0 0
NY-8 131943 26028 2381 0 0 0 0
NY-9 107107 30488 5618 0 0 0 0
NY-10 99889 8660 893 0 0 0 0
NY-11 89905 7866 0 0 0 0 0
NY-12 61913 9978 1283 0 0 0 0
NY-13 53376 94660 5733 0 0 0 0
NY-14 130175 42641 3409 0 0 0 0
NY-15 113898 5951 989 0 0 0 0
NY-16 95568 2878 787 0 0 0 0
NY-17 101287 15892 2008 0 0 0 0
NY-18 118194 59487 8041 0 0 0 0
NY-19 86926 102142 4104 0 0 0 0
NY-20 80761 122479 11372 0 0 0 0
NY-21 158491 64471 16794 0 0 0 0
NY-22 94192 144125 0 0 0 0 0
NY-23 50436 124626 18625 0 0 0 0
NY-24 43692 124240 6750 0 0 0 0
NY-25 103199 126691 0 0 0 0 0
NY-26 122850 94125 5531 0 0 0 0
NY-27 95503 142568 0 0 0 0 0
NY-28 133084 99366 0 0 0 0 0
NY-29 132317 81135 0 0 0 0 0
NY-30 100040 121369 0 0 0 0 0
NY-31 49502 139734 6031 0 0 0 0
NC-1 108759 54666 1603 0 0 0 0
NC-2 113820 98951 3858 0 0 0 0
NC-3 68887 118159 1533 0 0 0 0
NC-4 157194 126466 5324 0 0 0 0
NC-5 74320 130177 5201 0 0 0 0
NC-6 58022 167828 2693 0 0 0 0
NC-7 87487 75811 2142 0 0 0 0
NC-8 103129 81676 2103 0 0 0 0
NC-9 83078 147755 3877 0 0 0 0
NC-10 65103 158585 2909 0 0 0 0
NC-11 91257 132860 3908 0 0 0 0
NC-12 124675 46581 3143 0 0 0 0
ND-1 144833 113684 4493 0 0 0 0
OH-1 94719 118324 5381 0 0 0 0
OH-2 58715 186853 13905 0 0 0 0
OH-3 144583 75732 6888 0 0 0 0
OH-4 69096 147608 11057 0 0 0 0
OH-5 81170 145892 11461 0 0 0 0
OH-6 118003 111907 16 0 0 0 0
OH-7 61419 158087 13495 0 0 0 0
OH-8 61515 165815 8613 0 0 0 0
OH-9 170617 46040 4677 0 0 0 0
OH-10 110723 104546 10427 0 0 0 0
OH-11 153546 28821 6672 0 0 0 0
OH-12 78762 151667 7005 0 0 0 0
OH-13 148690 87108 8707 0 0 0 0
OH-14 124136 95307 8992 0 0 0 0
OH-15 64665 156776 0 0 0 0 0
OH-16 64902 159314 7611 0 0 0 0
OH-17 218283 NA 21685 0 0 0 0
OH-18 108332 117365 8146 0 0 0 0
OH-19 101152 135012 10655 0 0 0 0
OK-1 57996 143415 8996 0 0 0 0
OK-2 90120 112273 0 0 0 0 0
OK-3 86647 98526 6335 0 0 0 0
OK-4 73950 106923 4500 0 0 0 0
OK-5 57594 148362 6835 0 0 0 0
OK-6 64173 113499 0 0 0 0 0
OR-1 144588 126146 7456 0 0 0 0
OR-2 97195 164062 4581 0 0 0 0
OR-3 165922 65259 16197 0 0 0 0
OR-4 177270 76649 11563 0 0 0 0
OR-5 139521 125409 7315 0 0 0 0
PA-1 145210 20734 1 0 0 0 0
PA-2 168887 23047 3 0 0 0 0
PA-3 121120 54681 0 0 0 0 0
PA-4 142621 79448 98 0 0 0 0
PA-5 76627 116303 73 0 0 0 0
PA-6 115193 80061 1475 0 0 0 0
PA-7 79875 165087 1704 0 0 0 0
PA-8 79856 133749 12717 0 0 0 0
PA-9 50650 142105 67 0 0 0 0
PA-10 75536 124670 8334 0 0 0 0
PA-11 128258 60339 12 0 0 0 0
PA-12 136815 58643 23 0 0 0 0
PA-13 120220 120304 5455 0 0 0 0
PA-14 122922 78921 735 0 0 0 0
PA-15 109812 82803 7748 0 0 0 0
PA-16 78598 124511 6493 0 0 0 0
PA-17 57911 150678 27 0 0 0 0
PA-18 120410 86829 7751 0 0 0 0
PA-19 74944 130716 3303 0 0 0 0
PA-20 113394 97004 4 0 0 0 0
PA-21 104004 106875 9 0 0 0 0
RI-1 121781 49199 4445 0 0 0 0
RI-2 118827 58458 7033 0 0 0 0
SC-1 NA 138467 5105 0 0 0 0
SC-2 NA 158229 17713 0 0 0 0
SC-3 73417 114273 1835 0 0 0 0
SC-4 54126 138165 2501 0 0 0 0
SC-5 97335 81455 1159 0 0 0 0
SC-6 120132 51974 948 0 0 0 0
SD-1 119547 186393 17263 0 0 0 0
TN-1 58657 117676 5375 0 0 0 0
TN-2 61020 150953 1601 0 0 0 0
TN-3 85714 113408 2322 0 0 0 0
TN-4 73331 103091 1641 0 0 0 0
TN-5 140264 46201 7318 0 0 0 0
TN-6 123846 94599 9126 0 0 0 0
TN-7 64512 126737 2493 0 0 0 0
TN-8 123681 55024 5193 0 0 0 0
TN-9 116345 70951 3118 0 0 0 0
TX-1 102697 93105 3368 0 0 0 0
TX-2 102908 89838 4225 0 0 0 0
TX-3 47654 142325 5047 0 0 0 0
TX-4 132126 71065 3986 0 0 0 0
TX-5 70922 80196 1 0 0 0 0
TX-6 NA 160800 47716 0 0 0 0
TX-7 28187 152024 6620 0 0 0 0
TX-8 26246 80325 0 0 0 0 0
TX-9 83782 88171 0 0 0 0 0
TX-10 132066 97204 5721 0 0 0 0
TX-11 99990 74549 1396 0 0 0 0
TX-12 69859 98349 1996 0 0 0 0
TX-13 56066 116098 1463 0 0 0 0
TX-14 93200 99961 2538 0 0 0 0
TX-15 86347 50914 1333 0 0 0 0
TX-16 90260 35271 2253 0 0 0 0
TX-17 99678 91429 1887 0 0 0 0
TX-18 106111 13956 0 0 0 0 0
TX-19 38316 156910 0 0 0 0 0
TX-20 88190 47616 2603 0 0 0 0
TX-21 60338 205830 3139 0 0 0 0
TX-22 59030 126056 0 0 0 0 0
TX-23 59596 101332 2911 0 0 0 0
TX-24 77847 54551 2583 0 0 0 0
TX-25 43701 21898 270 0 0 0 0
TX-26 58623 163708 11 0 0 0 0
TX-27 97350 50964 2286 0 0 0 0
TX-28 110148 34191 1796 0 0 0 0
TX-29 61751 28381 1340 0 0 0 0
TX-30 61723 20664 5250 0 0 0 0
UT-1 65866 150126 3787 0 0 0 0
UT-2 100283 129963 6075 0 0 0 0
UT-3 98178 106220 3317 0 0 0 0
VT-1 23830 83021 147855 0 0 0 0
VA-1 NA 165574 1661 0 0 0 0
VA-2 106215 57586 195 0 0 0 0
VA-3 118603 25781 34 0 0 0 0
VA-4 160100 43516 50 0 0 0 0
VA-5 120323 70869 6731 0 0 0 0
VA-6 61485 133576 4300 0 0 0 0
VA-7 51206 189644 11655 0 0 0 0
VA-8 152334 64562 12525 0 0 0 0
VA-9 122908 58055 8114 0 0 0 0
VA-10 59145 169266 6602 0 0 0 0
VA-11 74701 138758 3023 0 0 0 0
WA-1 122187 141948 0 0 0 0 0
WA-2 122728 124655 9561 0 0 0 0
WA-3 122230 123117 0 0 0 0 0
WA-4 96502 108647 0 0 0 0 0
WA-5 105166 131618 0 0 0 0 0
WA-6 155467 71337 9106 0 0 0 0
WA-7 209753 49341 0 0 0 0 0
WA-8 90340 170691 0 0 0 0 0
WA-9 105236 99199 5432 0 0 0 0
WV-1 171334 NA 0 0 0 0 0
WV-2 141551 63933 0 0 0 0 0
WV-3 145550 NA 0 0 0 0 0
WI-1 114148 118408 0 0 0 0 0
WI-2 110467 154557 4226 0 0 0 0
WI-3 121967 112146 0 0 0 0 0
WI-4 134470 98438 0 0 0 0 0
WI-5 141179 47384 3696 0 0 0 0
WI-6 55377 169213 7026 0 0 0 0
WI-7 137428 103365 0 0 0 0 0
WI-8 129551 119398 0 0 0 0 0
WI-9 67740 197910 0 0 0 0 0
WY-1 85724 116004 8255 0 0 0 0
