AREA DEM REP OTH OVERVOTES UNDERVOTES BLANKVOTES TOT
CA-29 128407 NA 0 0 0 0 0
CA-30 205279 77325 0 0 0 0 0
CA-31 121070 94866 0 0 0 0 0
CA-32 114926 NA 0 0 0 0 0
CA-33 219397 110822 0 0 0 0 0
CA-34 122842 NA 0 0 0 0 0
CA-35 124044 47309 0 0 0 0 0
CA-36 144348 88269 0 0 0 0 0
CA-37 192490 NA 0 0 0 0 0
CA-38 163590 68524 0 0 0 0 0
CA-39 112679 150777 0 0 0 0 0
CA-40 106554 NA 42743 0 0 0 0
CA-41 128164 69159 0 0 0 0 0
CA-42 104689 149547 0 0 0 0 0
CA-43 167017 52499 0 0 0 0 0
CA-44 93124 NA 0 0 0 0 0
CA-45 129231 182618 0 0 0 0 0
CA-46 115248 NA 0 0 0 0 0
CA-47 154759 88109 0 0 0 0 0
CA-48 127715 178701 0 0 0 0 0
CA-49 154267 155888 0 0 0 0 0
CA-50 103646 179937 0 0 0 0 0
CA-51 145162 54362 0 0 0 0 0
CA-52 181253 139403 0 0 0 0 0
CA-53 198988 97968 0 0 0 0 0
CO-1 257254 105030 16752 0 0 0 0
CO-2 260175 170001 27136 0 0 0 0
CO-3 150914 204220 18903 0 0 0 0
CO-4 123642 248230 18761 0 0 0 0
CO-5 111676 225445 24872 0 0 0 0
CO-6 160372 191626 24419 0 0 0 0
CO-7 199758 144066 18186 0 0 0 0
CT-2 208818 111149 10290 0 0 0 0
CT-3 213572 95786 21 0 0 0 0
CT-4 187811 125724 5 0 0 0 0
CT-5 179252 129801 29 0 0 0 0
DE-1 233554 172301 14762 0 0 0 0
FL-1 114079 255107 0 0 0 0 0
FL-2 102801 231163 9398 0 0 0 0
FL-3 136338 193843 12519 0 0 0 0
FL-4 113088 287509 9065 0 0 0 0
FL-5 194549 108325 0 0 0 0 0
FL-6 151051 213519 0 0 0 0 0
FL-7 182039 171583 33 0 0 0 0
FL-8 127127 246483 16951 0 0 0 0
FL-9 195311 144450 0 0 0 0 0
FL-10 198491 107498 0 0 0 0 0
FL-11 124713 258016 11990 0 0 0 0
FL-12 116110 253559 0 0 0 0 0
FL-13 184693 171149 0 0 0 0 0
FL-14 195789 121088 0 0 0 0 0
FL-15 135475 182999 0 0 0 0 0
FL-16 155262 230654 0 0 0 0 0
FL-17 115974 209348 13353 0 0 0 0
FL-18 161918 201488 12512 0 0 0 0
FL-19 123812 239225 129 0 0 0 0
FL-20 222914 54646 0 0 0 0 0
FL-21 210606 118038 7217 0 0 0 0
FL-22 199113 138737 0 0 0 0 0
FL-23 183225 130818 9077 0 0 0 0
FL-24 NA NA 0 0 0 0 0
FL-25 95319 157921 0 0 0 0 0
FL-26 115493 148547 16502 0 0 0 0
FL-27 129760 157917 0 0 0 0 0
GA-1 NA 210243 869 0 0 0 0
GA-2 148543 94056 0 0 0 0 0
GA-3 95969 207218 0 0 0 0 0
GA-4 220146 70593 0 0 0 0 0
GA-5 253781 46768 0 0 0 0 0
GA-6 124917 201088 0 0 0 0 0
GA-7 114220 174081 0 0 0 0 0
GA-8 83225 173983 0 0 0 0 0
GA-9 NA 256535 0 0 0 0 0
GA-10 NA 243725 1096 0 0 0 0
GA-11 105383 217935 0 0 0 0 0
GA-12 99420 159492 0 0 0 0 0
GA-13 252833 NA 0 0 0 0 0
GA-14 NA 216743 0 0 0 0 0
HI-1 145417 45958 10982 0 0 0 0
HI-2 170848 39668 0 0 0 0 0
ID-1 113052 242252 53 0 0 0 0
ID-2 95940 205292 25005 0 0 0 0
IL-1 234037 81817 8 0 0 0 0
IL-2 235051 59471 0 0 0 0 0
IL-3 225320 NA 91 0 0 0 0
IL-4 171297 NA 0 0 0 0 0
IL-5 212842 86222 14660 0 0 0 0
IL-6 143591 208555 0 0 0 0 0
IL-7 250584 46882 0 0 0 0 0
IL-8 144954 103617 0 0 0 0 0
IL-9 217306 109550 92 0 0 0 0
IL-10 150435 135535 26 0 0 0 0
IL-11 166578 108995 0 0 0 0 0
IL-12 124246 169976 18780 0 0 0 0
IL-13 126811 187583 0 0 0 0 0
IL-14 137589 200508 0 0 0 0 0
IL-15 NA 274554 0 0 0 0 0
IL-16 NA 259722 131 0 0 0 0
IL-17 173125 113943 0 0 0 0 0
IL-18 96770 250506 7 0 0 0 0
IN-1 207515 NA 47068 0 0 0 0
IN-2 102401 164355 10601 0 0 0 0
IN-3 66023 201396 19828 0 0 0 0
IN-4 91256 193412 14766 0 0 0 0
IN-5 123849 221957 15329 0 0 0 0
IN-6 79135 204920 12330 0 0 0 0
IN-7 158739 94456 11475 0 0 0 0
IN-8 93356 187702 13655 0 0 0 0
IN-9 130627 174791 17425 0 0 0 0
IA-1 177403 206903 671 0 0 0 0
IA-2 198571 170933 528 0 0 0 0
IA-3 155002 208598 26687 0 0 0 0
IA-4 142993 226719 547 0 0 0 0
KS-1 NA 169992 87979 0 0 0 0
KS-2 96840 181228 19333 0 0 0 0
KS-3 139300 176022 27791 0 0 0 0
KS-4 81495 166998 26758 0 0 0 0
KY-1 81710 216959 332 0 0 0 0
KY-2 NA 251825 0 0 0 0 0
KY-3 212401 122093 0 0 0 0 0
KY-4 94065 233922 0 0 0 0 0
KY-5 NA 221242 0 0 0 0 0
KY-6 128728 202099 0 0 0 0 0
LA-1 41840 243645 19358 0 0 0 0
LA-2 198289 NA 0 0 0 0 0
LA-3 28385 77671 5607 0 0 0 0
LA-4 46579 87370 5642 0 0 0 0
LA-5 NA 208545 0 0 0 0 0
LA-6 49380 207483 10821 0 0 0 0
ME-1 227546 164569 276 0 0 0 0
ME-2 159081 192878 224 0 0 0 0
MD-1 103622 242574 15901 0 0 0 0
MD-2 192183 102577 14720 0 0 0 0
MD-3 214640 115048 9987 0 0 0 0
MD-4 237501 68670 14479 0 0 0 0
MD-5 242989 105931 11714 0 0 0 0
MD-6 185770 133081 13122 0 0 0 0
MD-7 238838 69556 10518 0 0 0 0
MD-8 220657 124651 19016 0 0 0 0
MA-1 235803 NA 85015 0 0 0 0
MA-2 275487 NA 0 0 0 0 0
MA-3 236713 107519 0 0 0 0 0
MA-4 265823 113055 0 0 0 0 0
MA-5 285606 NA 0 0 0 0 0
MA-6 308923 NA 0 0 0 0 0
MA-7 253354 NA 0 0 0 0 0
MA-8 271019 102744 0 0 0 0 0
MA-9 211790 127803 39891 0 0 0 0
MI-1 144334 197777 18160 0 0 0 0
MI-2 110391 212508 16429 0 0 0 0
MI-3 128400 203545 10420 0 0 0 0
MI-4 101277 194572 19902 0 0 0 0
MI-5 195279 112102 11910 0 0 0 0
MI-6 119980 193259 16326 0 0 0 0
MI-7 134010 184321 16476 0 0 0 0
MI-8 143791 205629 17548 0 0 0 0
MI-9 199661 128937 16177 0 0 0 0
MI-10 110112 215132 15739 0 0 0 0
MI-11 152461 200872 26155 0 0 0 0
MI-12 211378 96104 21060 0 0 0 0
MI-13 198771 40541 18485 0 0 0 0
MI-14 244135 58103 8736 0 0 0 0
MN-1 169071 166524 278 0 0 0 0
MN-2 167315 173970 29230 0 0 0 0
MN-3 169238 223075 1144 0 0 0 0
MN-4 203299 121033 27613 0 0 0 0
MN-5 249957 80660 31258 0 0 0 0
MN-6 123010 235385 535 0 0 0 0
MN-7 173572 156944 307 0 0 0 0
MN-8 179097 177088 786 0 0 0 0
MS-1 83947 206455 10021 0 0 0 0
MS-2 192343 83542 10741 0 0 0 0
MS-3 96101 209490 10854 0 0 0 0
MS-4 77505 181323 19951 0 0 0 0
MO-1 236993 62714 14317 0 0 0 0
MO-2 155689 241954 15653 0 0 0 0
MO-3 102891 249865 15577 0 0 0 0
MO-4 92510 225348 14376 0 0 0 0
MO-5 190766 123771 9733 0 0 0 0
MO-6 99692 238388 12364 0 0 0 0
MO-7 92756 228692 17159 0 0 0 0
MO-8 70009 229792 9070 0 0 0 0
MT-1 205919 285358 16554 0 0 0 0
NE-1 83467 189771 0 0 0 0 0
NE-2 137602 141066 9640 0 0 0 0
NE-3 NA 226720 0 0 0 0 0
NV-1 116537 54174 17641 0 0 0 0
NV-2 115722 182676 14938 0 0 0 0
NV-3 146869 142926 21168 0 0 0 0
NV-4 128985 118328 18533 0 0 0 0
NH-1 162080 157176 46534 0 0 0 0
NH-2 174371 158825 17076 0 0 0 0
NJ-1 183231 112388 9854 0 0 0 0
NJ-2 110838 176338 10619 0 0 0 0
NJ-3 127526 194596 5938 0 0 0 0
NJ-4 111532 211992 9160 0 0 0 0
NJ-5 172587 157690 7424 0 0 0 0
NJ-6 167895 91908 3632 0 0 0 0
NJ-7 148188 185850 9597 0 0 0 0
NJ-8 134733 32337 7819 0 0 0 0
NJ-9 162642 65376 5224 0 0 0 0
NJ-10 190856 26450 5465 0 0 0 0
NJ-11 130162 194299 10531 0 0 0 0
NJ-12 181430 92407 14797 0 0 0 0
NM-1 181088 96879 0 0 0 0 0
NM-2 85232 143515 70 0 0 0 0
NM-3 170612 102730 0 0 0 0 0
NY-1 135278 188499 0 0 0 0 0
NY-2 110938 181506 0 0 0 0 0
NY-3 171775 152304 0 0 0 0 0
NY-4 186423 126438 0 0 0 0 0
NY-5 199815 30312 3587 0 0 0 0
NY-6 136506 50617 2123 0 0 0 0
NY-7 172146 17478 0 0 0 0 0
NY-8 214595 NA 15401 0 0 0 0
NY-9 214189 NA 17576 0 0 0 0
NY-10 192371 53857 0 0 0 0 0
NY-11 85257 142934 3906 0 0 0 0
NY-12 244358 49398 0 0 0 0 0
NY-13 207194 16089 10125 0 0 0 0
NY-14 147587 30545 0 0 0 0 0
NY-15 165688 6129 2104 0 0 0 0
NY-16 209857 NA 11825 0 0 0 0
NY-17 214530 NA 0 0 0 0 0
NY-18 162060 129369 0 0 0 0 0
NY-19 141224 166171 0 0 0 0 0
NY-20 213021 100738 0 0 0 0 0
NY-21 82161 177886 12452 0 0 0 0
NY-22 114266 129444 0 0 0 0 0
NY-23 118584 161050 0 0 0 0 0
NY-24 119040 182761 0 0 0 0 0
NY-25 182950 142650 0 0 0 0 0
NY-26 215289 73377 0 0 0 0 0
NY-27 107832 220885 0 0 0 0 0
NC-1 240661 101567 8471 0 0 0 0
NC-2 169082 221485 0 0 0 0 0
NC-3 106170 217531 0 0 0 0 0
NC-4 279380 130161 0 0 0 0 0
NC-5 147887 207625 0 0 0 0 0
NC-6 143167 207983 0 0 0 0 0
NC-7 135905 211801 0 0 0 0 0
NC-8 133182 189863 0 0 0 0 0
NC-9 139041 193452 0 0 0 0 0
NC-10 128919 220825 0 0 0 0 0
NC-11 129103 230405 0 0 0 0 0
NC-12 234115 115185 0 0 0 0 0
NC-13 156049 199443 0 0 0 0 0
ND-1 80377 233980 24102 0 0 0 0
OH-1 144644 210014 130 0 0 0 0
OH-2 111694 221193 7392 0 0 0 0
OH-3 199791 91560 0 0 0 0 0
OH-4 98981 210227 0 0 0 0 0
OH-5 100392 244599 0 0 0 0 0
OH-6 88780 213975 0 0 0 0 0
OH-7 89638 198221 21694 0 0 0 0
OH-8 87794 223833 13879 0 0 0 0
OH-9 193966 88427 5 0 0 0 0
OH-10 109981 215724 10897 0 0 0 0
OH-11 242917 59769 0 0 0 0 0
OH-12 112638 251266 13630 0 0 0 0
OH-13 208610 99377 17 0 0 0 0
OH-14 130907 219191 171 0 0 0 0
OH-15 113960 222847 0 0 0 0 0
OH-16 119830 225794 0 0 0 0 0
OK-1 NA 1 0 0 0 0 0
OK-2 62387 189839 16644 0 0 0 0
OK-3 63090 227525 0 0 0 0 0
OK-4 76472 204143 12574 0 0 0 0
OK-5 103273 160184 17113 0 0 0 0
OR-1 225391 139756 12257 0 0 0 0
OR-2 106640 272952 0 0 0 0 0
OR-3 274687 NA 106132 0 0 0 0
OR-4 220628 157743 18721 0 0 0 0
OR-5 199505 160443 12542 0 0 0 0
PA-1 245791 53219 0 0 0 0 0
PA-2 322514 35131 0 0 0 0 0
PA-3 NA 244893 0 0 0 0 0
PA-4 113372 220628 0 0 0 0 0
PA-5 101082 206761 0 0 0 0 0
PA-6 155000 207469 0 0 0 0 0
PA-7 153824 225678 0 0 0 0 0
PA-8 173555 207263 0 0 0 0 0
PA-9 107985 186580 0 0 0 0 0
PA-10 89823 211282 0 0 0 0 0
PA-11 113800 199421 0 0 0 0 0
PA-12 137353 221851 0 0 0 0 0
PA-13 239316 NA 0 0 0 0 0
PA-14 255293 87999 0 0 0 0 0
PA-15 124129 190618 11727 0 0 0 0
PA-16 134586 168669 10518 0 0 0 0
PA-17 157734 135430 0 0 0 0 0
PA-18 NA 293684 0 0 0 0 0
RI-1 130534 71023 814 0 0 0 0
RI-2 133108 70301 25739 0 0 0 0
SC-1 119779 190410 14981 0 0 0 0
SC-2 109452 183746 11798 0 0 0 0
SC-3 72933 196325 282 0 0 0 0
SC-4 91676 198648 5346 0 0 0 0
SC-5 105772 161669 5565 0 0 0 0
SC-6 177947 70099 5855 0 0 0 0
SC-7 112744 176468 251 0 0 0 0
SD-1 132810 237163 0 0 0 0 0
TN-1 39024 198293 15708 0 0 0 0
TN-2 68401 212455 0 0 0 0 0
TN-3 76727 176613 12666 0 0 0 0
TN-4 89141 165796 0 0 0 0 0
TN-5 171111 102433 0 0 0 0 0
TN-6 61995 202234 20261 0 0 0 0
TN-7 65226 200407 11880 0 0 0 0
TN-8 70925 194386 17422 0 0 0 0
TN-9 171631 41123 5203 0 0 0 0
TX-1 62847 192434 5128 0 0 0 0
TX-2 100231 168692 9313 0 0 0 0
TX-3 109420 193684 13363 0 0 0 0
TX-4 NA 216643 29577 0 0 0 0
TX-5 NA 155469 37406 0 0 0 0
TX-6 106667 159444 7185 0 0 0 0
TX-7 111991 143542 0 0 0 0 0
TX-8 NA 236379 0 0 0 0 0
TX-9 152032 36491 0 0 0 0 0
TX-10 120170 179221 13209 0 0 0 0
TX-11 NA 201871 23677 0 0 0 0
TX-12 76029 196482 10604 0 0 0 0
TX-13 NA 199050 22192 0 0 0 0
TX-14 99054 160631 0 0 0 0 0
TX-15 101712 66877 8890 0 0 0 0
TX-16 150228 NA 25001 0 0 0 0
TX-17 86603 149417 9708 0 0 0 0
TX-18 150157 48306 5845 0 0 0 0
TX-19 NA 176314 27161 0 0 0 0
TX-20 149640 NA 38029 0 0 0 0
TX-21 129765 202967 23299 0 0 0 0
TX-22 123679 181864 0 0 0 0 0
TX-23 107526 110577 10862 0 0 0 0
TX-24 108389 154845 12401 0 0 0 0
TX-25 117073 180988 12135 0 0 0 0
TX-26 94507 211730 12843 0 0 0 0
TX-27 88329 142251 0 0 0 0 0
TX-28 122086 57740 4616 0 0 0 0
TX-29 95649 31646 4687 0 0 0 0
TX-30 170502 41518 6806 0 0 0 0
TX-31 103852 166060 14676 0 0 0 0
TX-32 NA 162868 66303 0 0 0 0
TX-33 93147 33222 0 0 0 0 0
TX-34 104638 62323 0 0 0 0 0
TX-35 124612 62384 10580 0 0 0 0
TX-36 NA 193675 24890 0 0 0 0
UT-1 73380 182925 21146 0 0 0 0
UT-2 93778 170524 12517 0 0 0 0
UT-3 75716 209589 0 0 0 0 0
UT-4 113413 147597 13559 0 0 0 0
VT-1 264414 NA 30920 0 0 0 0
VA-1 140785 230213 13603 0 0 0 0
VA-2 119440 190475 652 0 0 0 0
VA-3 208337 103289 714 0 0 0 0
VA-4 200136 145731 789 0 0 0 0
VA-5 148339 207758 659 0 0 0 0
VA-6 112170 225471 768 0 0 0 0
VA-7 160159 218057 947 0 0 0 0
VA-8 246653 98387 15636 0 0 0 0
VA-9 87877 212838 9599 0 0 0 0
VA-10 187712 210791 1580 0 0 0 0
VA-11 247818 NA 34185 0 0 0 0
WA-1 193619 155779 0 0 0 0 0
WA-2 208314 117094 0 0 0 0 0
WA-3 119820 193457 0 0 0 0 0
WA-4 NA 132517 0 0 0 0 0
WA-5 130575 192959 0 0 0 0 0
WA-6 201718 126116 0 0 0 0 0
WA-7 212010 NA 0 0 0 0 0
WA-8 127720 193145 0 0 0 0 0
WA-9 205165 76317 0 0 0 0 0
WA-10 170460 120104 0 0 0 0 0
WV-1 73534 163469 0 0 0 0 0
WV-2 101207 140807 0 0 0 0 0
WV-3 49708 140741 16883 0 0 0 0
WI-1 107003 230072 16915 0 0 0 0
WI-2 273537 124044 479 0 0 0 0
WI-3 257401 NA 169 0 0 0 0
WI-4 220181 NA 65677 0 0 0 0
WI-5 114477 260706 15324 0 0 0 0
WI-6 133072 204147 19716 0 0 0 0
WI-7 138643 223418 0 0 0 0 0
WI-8 135682 227892 18 0 0 0 0
WY-1 75466 156176 20134 0 0 0 0
CT-1 200686 105674 6564 0 0 0 0
