AREA DEM REP OTH OVERVOTES UNDERVOTES BLANKVOTES TOT
MO-1 97061 50303 5654 0 0 0 0
MO-2 70480 154882 4925 0 0 0 0
MO-3 117601 80977 5362 0 0 0 0
MO-4 137876 65616 0 0 0 0 0
MO-5 100391 77120 0 0 0 0 0
MO-6 140108 71709 0 0 0 0 0
MO-7 77836 112228 5852 0 0 0 0
MO-8 49987 129320 6279 0 0 0 0
MO-9 103443 92301 9198 0 0 0 0
MT-1 171372 148715 32046 0 0 0 0
NE-1 70369 117967 214 0 0 0 0
NE-2 90750 92516 2044 0 0 0 0
NE-3 41943 154919 41 0 0 0 0
NV-1 72333 73769 6065 0 0 0 0
NV-2 65390 142202 16340 0 0 0 0
NH-1 42481 97017 8324 0 0 0 0
NH-2 74243 83121 4209 0 0 0 0
NJ-1 108155 41505 0 0 0 0 0
NJ-2 56151 102566 0 0 0 0 0
NJ-3 54441 115750 4137 0 0 0 0
NJ-4 49537 109818 2412 0 0 0 0
NJ-5 41275 139964 7266 0 0 0 0
NJ-6 88922 55287 3122 0 0 0 0
NJ-7 64231 98814 2812 0 0 0 0
NJ-8 68661 70494 2213 0 0 0 0
NJ-9 99984 57651 2253 0 0 0 0
NJ-10 74622 21524 2222 0 0 0 0
NJ-11 50211 127868 1501 0 0 0 0
NJ-12 55977 125939 2364 0 0 0 0
NJ-13 67688 24071 3708 0 0 0 0
NM-1 42316 119996 0 0 0 0 0
NM-2 45316 89966 6898 0 0 0 0
NM-3 99900 53515 3697 0 0 0 0
NY-1 80146 90491 1603 0 0 0 0
NY-2 41102 100107 5567 0 0 0 0
NY-3 77774 115236 1522 0 0 0 0
NY-4 65286 87815 21862 0 0 0 0
NY-5 93896 73884 2862 0 0 0 0
NY-6 68596 16675 0 0 0 0 0
NY-7 58935 NA 8698 0 0 0 0
NY-8 109946 21132 3008 0 0 0 0
NY-9 95139 35880 0 0 0 0 0
NY-10 77026 7995 1489 0 0 0 0
NY-11 61945 6605 1150 0 0 0 0
NY-12 39929 NA 3336 0 0 0 0
NY-13 33937 96491 4655 0 0 0 0
NY-14 98479 54277 566 0 0 0 0
NY-15 77830 NA 0 0 0 0 0
NY-16 58572 NA 2257 0 0 0 0
NY-17 73321 16896 4262 0 0 0 0
NY-18 91663 65517 2873 0 0 0 0
NY-19 70696 100173 1679 0 0 0 0
NY-20 52345 120334 5612 0 0 0 0
NY-21 147804 68745 4125 0 0 0 0
NY-22 57064 157717 0 0 0 0 0
NY-23 40786 124486 11216 0 0 0 0
NY-24 34032 124645 0 0 0 0 0
NY-25 83853 113949 0 0 0 0 0
NY-26 95492 94244 4772 0 0 0 0
NY-27 52160 152610 0 0 0 0 0
NY-28 110987 78516 6464 0 0 0 0
NY-29 103053 80355 3296 0 0 0 0
NY-30 61392 124738 0 0 0 0 0
NY-31 NA 121178 21747 0 0 0 0
NC-1 66827 42602 0 0 0 0 0
NC-2 62122 79207 0 0 0 0 0
NC-3 65013 72464 0 0 0 0 0
NC-4 76558 77773 0 0 0 0 0
NC-5 63194 84741 0 0 0 0 0
NC-6 NA 98355 0 0 0 0 0
NC-7 62670 58849 0 0 0 0 0
NC-8 62845 57140 0 0 0 0 0
NC-9 44379 82374 0 0 0 0 0
NC-10 42939 107829 0 0 0 0 0
NC-11 76862 115826 0 0 0 0 0
NC-12 57655 29933 33 0 0 0 0
ND-1 123134 105988 6267 0 0 0 0
OH-1 72822 92997 0 0 0 0 0
OH-2 43730 150128 0 0 0 0 0
OH-3 105342 72314 0 0 0 0 0
OH-4 NA 139841 0 0 0 0 0
OH-5 49335 135879 0 0 0 0 0
OH-6 87861 91263 0 0 0 0 0
OH-7 NA 140124 0 0 0 0 0
OH-8 NA 148338 87 0 0 0 0
OH-9 118120 38665 0 0 0 0 0
OH-10 70918 95226 17495 0 0 0 0
OH-11 114220 33705 3 0 0 0 0
OH-12 57294 114608 443 0 0 0 0
OH-13 93147 86422 10207 0 0 0 0
OH-14 96274 89106 24 0 0 0 0
OH-15 46480 112912 304 0 0 0 0
OH-16 45781 137322 0 0 0 0 0
OH-17 149004 43490 0 0 0 0 0
OH-18 87926 103115 0 0 0 0 0
OH-19 89701 99997 16544 0 0 0 0
OK-1 63753 107085 0 0 0 0 0
OK-2 75943 82479 0 0 0 0 0
OK-3 115731 41147 0 0 0 0 0
OK-4 67237 80251 7913 0 0 0 0
OK-5 NA 136877 38270 0 0 0 0
OK-6 45399 106961 0 0 0 0 0
OR-1 121147 120846 11856 0 0 0 0
OR-2 90822 134255 9063 0 0 0 0
OR-3 161624 43211 17714 0 0 0 0
OR-4 158981 78947 0 0 0 0 0
OR-5 114015 121369 7929 0 0 0 0
PA-1 99669 22595 0 0 0 0 0
PA-2 120553 19824 0 0 0 0 0
PA-3 92702 55209 0 0 0 0 0
PA-4 119115 66509 6 0 0 0 0
PA-5 145335 NA 96 0 0 0 0
PA-6 90023 68610 0 0 0 0 0
PA-7 59845 137480 0 0 0 0 0
PA-8 44559 110499 12116 0 0 0 0
PA-9 146688 NA 515 0 0 0 0
PA-10 50635 106992 5263 0 0 0 0
PA-11 101966 51295 16 0 0 0 0
PA-12 117825 53147 33 0 0 0 0
PA-13 88073 96254 10461 0 0 0 0
PA-14 105310 53221 5679 0 0 0 0
PA-15 72073 71602 7234 0 0 0 0
PA-16 47680 109759 16 0 0 0 0
PA-17 NA 133788 187 0 0 0 0
PA-18 101784 83881 85 0 0 0 0
PA-19 NA 124496 621 0 0 0 0
PA-20 95251 84156 12 0 0 0 0
PA-21 84796 89439 6594 0 0 0 0
RI-1 89832 76069 0 0 0 0 0
RI-2 119659 56348 0 0 0 0 0
SC-1 47769 97803 1899 0 0 0 0
SC-2 NA 133307 285 0 0 0 0
SC-3 59932 90123 13 0 0 0 0
SC-4 39396 109626 154 0 0 0 0
SC-5 77311 70967 85 0 0 0 0
SC-6 88635 50259 29 0 0 0 0
SD-1 183036 112054 10832 0 0 0 0
TN-1 34691 102947 3589 0 0 0 0
TN-2 NA 128937 13545 0 0 0 0
TN-3 73839 84583 3431 0 0 0 0
TN-4 60489 81539 1948 0 0 0 0
TN-5 95953 61692 1659 0 0 0 0
TN-6 90933 88759 7 0 0 0 0
TN-7 65851 102587 1945 0 0 0 0
TN-8 97951 55573 14 0 0 0 0
TN-9 94805 69226 9 0 0 0 0
TX-1 86480 63911 6001 0 0 0 0
TX-2 87709 66071 0 0 0 0 0
TX-3 NA 157011 15611 0 0 0 0
TX-4 99303 67267 2377 0 0 0 0
TX-5 61877 58521 3218 0 0 0 0
TX-6 44286 152038 4688 0 0 0 0
TX-7 NA 116873 0 0 0 0 0
TX-8 NA 148473 12831 0 0 0 0
TX-9 71643 81353 3801 0 0 0 0
TX-10 113738 80382 7866 0 0 0 0
TX-11 76667 52876 0 0 0 0 0
TX-12 96372 43959 0 0 0 0 0
TX-13 63923 79466 0 0 0 0 0
TX-14 86175 68793 0 0 0 0 0
TX-15 61527 41119 1720 0 0 0 0
TX-16 49815 37409 0 0 0 0 0
TX-17 83497 72108 0 0 0 0 0
TX-18 84790 28153 2447 0 0 0 0
TX-19 NA 120641 0 0 0 0 0
TX-20 60114 36035 0 0 0 0 0
TX-21 NA 165595 18480 0 0 0 0
TX-22 38826 120302 4016 0 0 0 0
TX-23 44101 73815 0 0 0 0 0
TX-24 65019 58062 0 0 0 0 0
TX-25 61959 53321 3249 0 0 0 0
TX-26 39763 135398 2030 0 0 0 0
TX-27 65325 44693 0 0 0 0 0
TX-28 73986 28777 1612 0 0 0 0
TX-29 44102 15952 0 0 0 0 0
TX-30 73166 25848 1728 0 0 0 0
UT-1 57664 104954 0 0 0 0 0
UT-2 66911 85507 34167 0 0 0 0
UT-3 91505 61839 1802 0 0 0 0
VT-1 NA 98523 112926 0 0 0 0
VA-1 45173 142930 4393 0 0 0 0
VA-2 81372 56375 55 0 0 0 0
VA-3 108532 28080 8 0 0 0 0
VA-4 115055 71678 22 0 0 0 0
VA-5 95308 83555 34 0 0 0 0
VA-6 NA 126455 189 0 0 0 0
VA-7 NA 176941 33691 0 0 0 0
VA-8 120281 79568 2824 0 0 0 0
VA-9 102876 72133 15 0 0 0 0
VA-10 NA 153311 22220 0 0 0 0
VA-11 84104 98216 3360 0 0 0 0
WA-1 94110 100554 0 0 0 0 0
WA-2 89096 107430 0 0 0 0 0
WA-3 85826 100188 6620 0 0 0 0
WA-4 81198 92828 0 0 0 0 0
WA-5 106074 110057 0 0 0 0 0
WA-6 105480 75322 0 0 0 0 0
WA-7 148353 49091 0 0 0 0 0
WA-8 44165 140409 0 0 0 0 0
WA-9 72451 77833 0 0 0 0 0
WV-1 103177 43590 0 0 0 0 0
WV-2 90757 51691 0 0 0 0 0
WV-3 74967 42382 0 0 0 0 0
WI-1 82817 83937 3085 0 0 0 0
WI-2 55406 133734 4003 0 0 0 0
WI-3 65758 89338 5116 0 0 0 0
WI-4 93789 78225 2611 0 0 0 0
WI-5 87806 51145 1576 0 0 0 0
WI-6 NA 119384 0 0 0 0 0
WI-7 97184 81706 0 0 0 0 0
WI-8 65065 114319 0 0 0 0 0
WI-9 NA 141617 0 0 0 0 0
WY-1 81022 104426 10749 0 0 0 0
